chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2021-12-11,1,30,Adele,1,1,2
2021-12-11,2,Red (Taylor's Version),Taylor Swift,2,1,3
2021-12-11,3,Christmas,Michael Buble,9,1,96
2021-12-11,4,Sour,Olivia Rodrigo,8,1,28
2021-12-11,5,Certified Lover Boy,Drake,3,1,13
2021-12-11,6,Dangerous: The Double Album,Morgan Wallen,5,1,47
2021-12-11,7,Still Over It,Summer Walker,6,1,4
2021-12-11,8,An Evening With Silk Sonic,Silk Sonic (Bruno Mars & Anderson .Paak),4,2,3
2021-12-11,9,The Highlights,The Weeknd,10,2,42
2021-12-11,10,A Charlie Brown Christmas (Soundtrack),Vince Guaraldi Trio,21,10,95
2021-12-11,11,Happier Than Ever,Billie Eilish,13,1,18
2021-12-11,12,Planet Her,Doja Cat,12,2,23
2021-12-11,13,The Christmas Song,Nat King Cole,27,6,61
2021-12-11,14,Merry Christmas,Mariah Carey,22,3,104
2021-12-11,15,=,Ed Sheeran,11,1,5
2021-12-11,16,A Christmas Gift For You From Phil Spector,Various Artists,37,12,19
2021-12-11,17,The Best Of Pentatonix Christmas,Pentatonix,39,7,23
2021-12-11,18,Christmas Classics,Bing Crosby,47,18,39
2021-12-11,19,Let It Be (Soundtrack),The Beatles,80,1,68
2021-12-11,20,The Andy Williams Christmas Album,Andy Williams,52,20,17
2021-12-11,21,Evermore,Taylor Swift,29,1,51
2021-12-11,22,Fine Line,Harry Styles,24,1,103
2021-12-11,23,F*ck Love,The Kid LAROI,18,1,71
2021-12-11,24,Greatest Hits,Queen,25,8,467
2021-12-11,25,Donda,Kanye West,14,1,14
2021-12-11,26,Formula Of Love: O+T=<3,TWICE,16,3,3
2021-12-11,27,"Sincerely, Kentrell",YoungBoy Never Broke Again,17,1,10
2021-12-11,28,Montero,Lil Nas X,19,2,11
2021-12-11,29,What You See Is What You Get,Luke Combs,20,1,108
2021-12-11,30,Las Leyendas Nunca Mueren,Anuel AA,-,30,1
2021-12-11,31,SoulFly,Rod Wave,23,1,36
2021-12-11,32,My Gift,Carrie Underwood,77,5,18
2021-12-11,33,Fearless (Taylor's Version),Taylor Swift,32,1,33
2021-12-11,34,Lover,Taylor Swift,34,1,119
2021-12-11,35,Shoot For The Stars Aim For The Moon,Pop Smoke,26,1,74
2021-12-11,36,Abbey Road,The Beatles,71,1,439
2021-12-11,37,My Turn,Lil Baby,28,1,92
2021-12-11,38,Ultimate Christmas,Frank Sinatra,73,12,28
2021-12-11,39,Rudolph The Red-Nosed Reindeer,Burl Ives,93,16,45
2021-12-11,40,Folklore,Taylor Swift,35,1,71
2021-12-11,41,A Gangsta's Pain,Moneybagg Yo,30,1,32
2021-12-11,42,When Christmas Comes Around...,Kelly Clarkson,68,42,5
2021-12-11,43,Justice,Justin Bieber,38,1,37
2021-12-11,44,Positions,Ariana Grande,56,1,57
2021-12-11,45,Rockin' Around The Christmas Tree: The Decca Christmas Recordings,Brenda Lee,95,17,15
2021-12-11,46,Wrapped In Red,Kelly Clarkson,111,3,53
2021-12-11,47,"good kid, m.A.A.d city",Kendrick Lamar,55,2,475
2021-12-11,48,Legends Never Die,Juice WRLD,41,1,73
2021-12-11,49,Future Nostalgia,Dua Lipa,43,3,87
2021-12-11,50,Rumours,Fleetwood Mac,44,1,453
2021-12-11,51,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,63,1,140
2021-12-11,52,Diamonds,Elton John,49,7,212
2021-12-11,53,Goodbye & Good Riddance,Juice WRLD,46,4,185
2021-12-11,54,Hollywood's Bleeding,Post Malone,40,1,117
2021-12-11,55,This One's For You,Luke Combs,48,4,235
2021-12-11,56,The Melodic Blue,Baby Keem,51,5,12
2021-12-11,57,25,Adele,31,1,194
2021-12-11,58,The Dean Martin Christmas Album,Dean Martin,127,36,22
2021-12-11,59,Whole Lotta Red,Playboi Carti,65,1,43
2021-12-11,60,21,Adele,36,1,518
2021-12-11,61,2014 Forest Hills Drive,J. Cole,75,1,365
2021-12-11,62,Dreamland,Glass Animals,60,7,56
2021-12-11,63,The Voice Of The Heroes,Lil Baby & Lil Durk,58,1,26
2021-12-11,64,Hamilton: An American Musical,Original Broadway Cast,53,2,323
2021-12-11,65,Love For Sale,Tony Bennett & Lady Gaga,-,8,4
2021-12-11,66,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,135,21,21
2021-12-11,67,Curtain Call: The Hits,Eminem,66,1,557
2021-12-11,68,White Christmas,Bing Crosby,155,45,44
2021-12-11,69,Hall Of Fame,Polo G,67,1,25
