chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2021-12-04,1,30,Adele,-,1,1
2021-12-04,2,Red (Taylor's Version),Taylor Swift,1,1,2
2021-12-04,3,Certified Lover Boy,Drake,5,1,12
2021-12-04,4,An Evening With Silk Sonic,Silk Sonic (Bruno Mars & Anderson .Paak),2,2,2
2021-12-04,5,Dangerous: The Double Album,Morgan Wallen,6,1,46
2021-12-04,6,Still Over It,Summer Walker,4,1,3
2021-12-04,7,Raise The Roof,Robert Plant / Alison Krauss,-,7,1
2021-12-04,8,Sour,Olivia Rodrigo,11,1,27
2021-12-04,9,Christmas,Michael Buble,22,1,95
2021-12-04,10,The Highlights,The Weeknd,-,2,41
2021-12-04,11,=,Ed Sheeran,7,1,4
2021-12-04,12,Planet Her,Doja Cat,10,2,22
2021-12-04,13,Happier Than Ever,Billie Eilish,16,1,17
2021-12-04,14,Donda,Kanye West,9,1,13
2021-12-04,15,Scaled And Icy,twenty one pilots,-,3,9
2021-12-04,16,Formula Of Love: O+T=<3,TWICE,3,3,2
2021-12-04,17,"Sincerely, Kentrell",YoungBoy Never Broke Again,14,1,9
2021-12-04,18,F*ck Love,The Kid LAROI,15,1,70
2021-12-04,19,Montero,Lil Nas X,17,2,10
2021-12-04,20,What You See Is What You Get,Luke Combs,18,1,107
2021-12-04,21,A Charlie Brown Christmas (Soundtrack),Vince Guaraldi Trio,51,10,94
2021-12-04,22,Merry Christmas,Mariah Carey,49,3,103
2021-12-04,23,SoulFly,Rod Wave,21,1,35
2021-12-04,24,Fine Line,Harry Styles,33,1,102
2021-12-04,25,Greatest Hits,Queen,37,8,466
2021-12-04,26,Shoot For The Stars Aim For The Moon,Pop Smoke,28,1,73
2021-12-04,27,The Christmas Song,Nat King Cole,78,6,60
2021-12-04,28,My Turn,Lil Baby,26,1,91
2021-12-04,29,Evermore,Taylor Swift,31,1,50
2021-12-04,30,A Gangsta's Pain,Moneybagg Yo,25,1,31
2021-12-04,31,25,Adele,23,1,193
2021-12-04,32,Fearless (Taylor's Version),Taylor Swift,19,1,32
2021-12-04,33,The Legendary 1979 No Nukes Concerts,Bruce Springsteen & The E Street Band,-,33,1
2021-12-04,34,Lover,Taylor Swift,43,1,118
2021-12-04,35,Folklore,Taylor Swift,24,1,70
2021-12-04,36,21,Adele,32,1,517
2021-12-04,37,A Christmas Gift For You From Phil Spector,Various Artists,135,12,18
2021-12-04,38,Justice,Justin Bieber,36,1,36
2021-12-04,39,The Best Of Pentatonix Christmas,Pentatonix,75,7,22
2021-12-04,40,Hollywood's Bleeding,Post Malone,35,1,116
2021-12-04,41,Legends Never Die,Juice WRLD,34,1,72
2021-12-04,42,Macon,Jason Aldean,8,8,2
2021-12-04,43,Future Nostalgia,Dua Lipa,41,3,86
2021-12-04,44,Rumours,Fleetwood Mac,50,1,452
2021-12-04,45,Starting Over,Chris Stapleton,29,3,54
2021-12-04,46,Goodbye & Good Riddance,Juice WRLD,38,4,184
2021-12-04,47,Christmas Classics,Bing Crosby,112,19,38
2021-12-04,48,This One's For You,Luke Combs,47,4,234
