chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2021-08-07,1,F*ck Love,The Kid LAROI,26,1,53
2021-08-07,2,Sour,Olivia Rodrigo,3,1,10
2021-08-07,3,Planet Her,Doja Cat,4,2,5
2021-08-07,4,Dangerous: The Double Album,Morgan Wallen,5,1,29
2021-08-07,5,Faith,Pop Smoke,1,1,2
2021-08-07,6,The Voice Of The Heroes,Lil Baby & Lil Durk,6,1,8
2021-08-07,7,Bigger Than Life Or Death,EST Gee,65,7,2
2021-08-07,8,Hall Of Fame,Polo G,7,1,7
2021-08-07,9,Folklore,Taylor Swift,56,1,53
2021-08-07,10,Future Nostalgia,Dua Lipa,8,3,69
2021-08-07,11,What You See Is What You Get,Luke Combs,12,1,90
2021-08-07,12,Moon Boy,Yung Bleu,-,12,1
2021-08-07,13,A Gangsta's Pain,Moneybagg Yo,11,1,14
2021-08-07,14,Shoot For The Stars Aim For The Moon,Pop Smoke,9,1,56
2021-08-07,15,Inside (The Songs),Bo Burnham,10,7,8
2021-08-07,16,After Hours,The Weeknd,13,1,67
2021-08-07,17,Gold-Diggers Sound,Leon Bridges,-,17,1
2021-08-07,18,Justice,Justin Bieber,15,1,19
2021-08-07,19,McCartney III Imagined,Paul McCartney,-,19,1
2021-08-07,20,Sob Rock,John Mayer,2,2,2
2021-08-07,21,My Turn,Lil Baby,19,1,74
2021-08-07,22,Hollywood's Bleeding,Post Malone,20,1,99
2021-08-07,23,The Off-Season,J. Cole,14,1,11
2021-08-07,24,Greatest Hits,Queen,21,8,449
2021-08-07,25,Culture III,Migos,16,2,7
2021-08-07,26,Legends Never Die,Juice WRLD,22,1,55
2021-08-07,27,Goodbye & Good Riddance,Juice WRLD,23,4,167
2021-08-07,28,Call Me If You Get Lost,"Tyler, The Creator",18,1,5
2021-08-07,29,This One's For You,Luke Combs,25,4,217
2021-08-07,30,Positions,Ariana Grande,31,1,39
2021-08-07,31,SoulFly,Rod Wave,28,1,18
2021-08-07,32,Fine Line,Harry Styles,30,1,85
2021-08-07,33,Rumours,Fleetwood Mac,29,1,435
2021-08-07,34,Tickets To My Downfall,Machine Gun Kelly,24,1,44
2021-08-07,35,If I Know Me,Morgan Wallen,37,10,148
2021-08-07,36,Evermore,Taylor Swift,41,1,33
2021-08-07,37,Chronicle The 20 Greatest Hits,Creedence Clearwater Revival,34,18,534
2021-08-07,38,Khaled Khaled,DJ Khaled,32,1,13
2021-08-07,39,ASTROWORLD,Travis Scott,45,1,156
2021-08-07,40,Shiesty Season,Pooh Shiesty,36,3,25
2021-08-07,41,Hamilton: An American Musical,Original Broadway Cast,35,2,305
2021-08-07,42,The GOAT,Polo G,40,2,63
2021-08-07,43,Diamonds,Elton John,43,7,194
2021-08-07,44,YHLQMDLG,Bad Bunny,44,2,74
2021-08-07,45,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,50,1,122
2021-08-07,46,Curtain Call: The Hits,Eminem,52,1,539
2021-08-07,47,When It's All Said And Done... Take Time,Giveon,42,5,20
2021-08-07,48,beerbongs & bentleys,Post Malone,53,1,170
2021-08-07,49,Jordi,Maroon 5,55,8,7
2021-08-07,50,Scorpion,Drake,59,1,161
2021-08-07,51,Traveller,Chris Stapleton,61,1,307
2021-08-07,52,Ctrl,SZA,38,3,216
2021-08-07,53,Back Of My Mind,H.E.R.,48,6,6
2021-08-07,54,Vice Versa,Rauw Alejandro,51,17,5
2021-08-07,55,El Ultimo Tour del Mundo,Bad Bunny,54,1,35
2021-08-07,56,the highs.,mike.,-,56,1
2021-08-07,57,Good News,Megan Thee Stallion,60,2,36
2021-08-07,58,Lover,Taylor Swift,57,1,101
2021-08-07,59,2014 Forest Hills Drive,J. Cole,80,1,347
2021-08-07,60,Country Stuff (EP),Walker Hayes,68,60,6
2021-08-07,61,Dreamland,Glass Animals,72,7,38
2021-08-07,62,The Highlights,The Weeknd,66,2,25
2021-08-07,63,Legend: The Best Of...,Bob Marley And The Wailers,58,5,689
2021-08-07,64,Death Race For Love,Juice WRLD,63,1,125
2021-08-07,65,Still Sleep?,Sleepy Hallow,82,38,9
2021-08-07,66,Journey's Greatest Hits,Journey,64,10,679
