chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2021-11-27,1,Red (Taylor's Version),Taylor Swift,-,1,1
2021-11-27,2,An Evening With Silk Sonic,Silk Sonic (Bruno Mars & Anderson .Paak),-,2,1
2021-11-27,3,Formula Of Love: O+T=<3,TWICE,-,3,1
2021-11-27,4,Still Over It,Summer Walker,1,1,2
2021-11-27,5,Certified Lover Boy,Drake,3,1,11
2021-11-27,6,Dangerous: The Double Album,Morgan Wallen,5,1,45
2021-11-27,7,=,Ed Sheeran,4,1,3
2021-11-27,8,Macon,Jason Aldean,-,8,1
2021-11-27,9,Donda,Kanye West,13,1,12
2021-11-27,10,Planet Her,Doja Cat,6,2,21
2021-11-27,11,Sour,Olivia Rodrigo,8,1,26
2021-11-27,12,Nevermind,Nirvana,125,1,550
2021-11-27,13,Blockchain,Money Man,-,13,1
2021-11-27,14,"Sincerely, Kentrell",YoungBoy Never Broke Again,9,1,8
2021-11-27,15,F*ck Love,The Kid LAROI,11,1,69
2021-11-27,16,Happier Than Ever,Billie Eilish,14,1,16
2021-11-27,17,Montero,Lil Nas X,10,2,9
2021-11-27,18,What You See Is What You Get,Luke Combs,15,1,106
2021-11-27,19,Fearless (Taylor's Version),Taylor Swift,51,1,31
2021-11-27,20,Traveller,Chris Stapleton,46,1,323
2021-11-27,21,SoulFly,Rod Wave,17,1,34
2021-11-27,22,Christmas,Michael Buble,34,1,94
2021-11-27,23,25,Adele,38,1,192
2021-11-27,24,Folklore,Taylor Swift,24,1,69
2021-11-27,25,A Gangsta's Pain,Moneybagg Yo,16,1,30
2021-11-27,26,My Turn,Lil Baby,19,1,90
2021-11-27,27,Voyage,ABBA,2,2,2
2021-11-27,28,Shoot For The Stars Aim For The Moon,Pop Smoke,18,1,72
2021-11-27,29,Starting Over,Chris Stapleton,33,3,53
2021-11-27,30,Purple Rain (Soundtrack),Prince And The Revolution,-,1,154
2021-11-27,31,Evermore,Taylor Swift,40,1,49
2021-11-27,32,21,Adele,57,1,516
2021-11-27,33,Fine Line,Harry Styles,26,1,101
2021-11-27,34,Legends Never Die,Juice WRLD,28,1,71
2021-11-27,35,Hollywood's Bleeding,Post Malone,22,1,115
2021-11-27,36,Justice,Justin Bieber,20,1,35
2021-11-27,37,Greatest Hits,Queen,23,8,465
2021-11-27,38,Goodbye & Good Riddance,Juice WRLD,35,4,183
2021-11-27,39,Speak Now,Taylor Swift,54,1,142
2021-11-27,40,After Hours,The Weeknd,29,1,80
2021-11-27,41,Future Nostalgia,Dua Lipa,27,3,85
2021-11-27,42,The Melodic Blue,Baby Keem,31,5,10
2021-11-27,43,Lover,Taylor Swift,48,1,117
2021-11-27,44,Back On My Baby Jesus Sh!t Again (EP),DaBaby,-,44,1
2021-11-27,45,Hall Of Fame,Polo G,49,1,23
2021-11-27,46,Expensive Pain,Meek Mill,25,3,7
2021-11-27,47,This One's For You,Luke Combs,42,4,233
2021-11-27,48,The Voice Of The Heroes,Lil Baby & Lil Durk,41,1,24
2021-11-27,49,Merry Christmas,Mariah Carey,69,3,102
2021-11-27,50,Rumours,Fleetwood Mac,43,1,451
2021-11-27,51,A Charlie Brown Christmas (Soundtrack),Vince Guaraldi Trio,63,10,93
2021-11-27,52,"good kid, m.A.A.d city",Kendrick Lamar,47,2,473
2021-11-27,53,Diamonds,Elton John,52,7,210
2021-11-27,54,Metallica,Metallica,107,1,634
2021-11-27,55,Punk,Young Thug,30,1,5
2021-11-27,56,Whole Lotta Red,Playboi Carti,56,1,41
2021-11-27,57,Hamilton: An American Musical,Original Broadway Cast,44,2,321
2021-11-27,58,If I Know Me,Morgan Wallen,55,10,164
2021-11-27,59,Yellow Tape 2,Key Glock,7,7,2
2021-11-27,60,Escape,Journey,-,1,153
2021-11-27,61,Curtain Call: The Hits,Eminem,53,1,555
2021-11-27,62,Dreamland,Glass Animals,45,7,54
2021-11-27,63,Over It,Summer Walker,36,2,111
2021-11-27,64,Life Of A DON,Don Toliver,72,2,6
2021-11-27,65,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,59,1,138
2021-11-27,66,Something For Thee Hotties: From Thee Archives,Megan Thee Stallion,37,5,3
2021-11-27,67,1989,Taylor Swift,77,1,362
2021-11-27,68,2014 Forest Hills Drive,J. Cole,64,1,363
2021-11-27,69,ASTROWORLD,Travis Scott,39,1,172
2021-11-27,70,Positions,Ariana Grande,50,1,55
2021-11-27,71,The GOAT,Polo G,58,2,79
2021-11-27,72,All Over The World: The Very Best Of Electric Light Orchestra,Electric Light Orchestra,-,72,9
2021-11-27,73,Death Race For Love,Juice WRLD,62,1,141
2021-11-27,74,Eternal Atake,Lil Uzi Vert,60,1,89
2021-11-27,75,The Best Of Pentatonix Christmas,Pentatonix,87,7,21
2021-11-27,76,Greatest Hits: Decade #1,Carrie Underwood,-,4,147
2021-11-27,77,Diary Of A Madman,Ozzy Osbourne,-,16,75
2021-11-27,78,The Christmas Song,Nat King Cole,159,6,59
2021-11-27,79,Mercy,Cody Jinks,-,79,1
2021-11-27,80,YHLQMDLG,Bad Bunny,68,2,90
2021-11-27,81,"Rock 'N Soul, Part 1: Greatest Hits",Daryl Hall John Oates,-,7,45
2021-11-27,82,beerbongs & bentleys,Post Malone,65,1,186
2021-11-27,83,Red,Taylor Swift,21,1,185
2021-11-27,84,Dangerous,Michael Jackson,-,1,120
2021-11-27,85,÷ (Divide),Ed Sheeran,67,1,246
2021-11-27,86,Take Care,Drake,95,1,455
2021-11-27,87,Book,They Might Be Giants,-,87,1
2021-11-27,88,Circles,Mac Miller,-,3,60
2021-11-27,89,Luv Is Rage 2,Lil Uzi Vert,73,1,221
2021-11-27,90,"Believe In Me, Who Believes In You",Aries,-,90,1
2021-11-27,91,The Off-Season,J. Cole,66,1,27
2021-11-27,92,Chronicle The 20 Greatest Hits,Creedence Clearwater Revival,70,18,564
2021-11-27,93,Blue Banisters,Lana Del Rey,158,8,4
2021-11-27,94,Starboy,The Weeknd,-,1,236
2021-11-27,95,Ctrl,SZA,74,3,232
2021-11-27,96,Sticker: The 3rd Album,NCT 127,32,3,9
2021-11-27,97,Scorpion,Drake,78,1,177
2021-11-27,98,Top,YoungBoy Never Broke Again,83,1,62
2021-11-27,99,Stoney,Post Malone,81,4,258
2021-11-27,100,Pray 4 Love,Rod Wave,89,2,85
2021-11-27,101,The Lockdown Sessions,Elton John,71,10,4
2021-11-27,102,?,XXXTENTACION,84,1,192
2021-11-27,103,Tickets To My Downfall,Machine Gun Kelly,75,1,60
2021-11-27,104,My Gift,Carrie Underwood,167,5,16
2021-11-27,105,Thats What They All Say,Jack Harlow,86,5,49
2021-11-27,106,Doo-Wops & Hooligans,Bruno Mars,104,3,546
2021-11-27,107,Greatest Hits,2Pac,99,3,397
2021-11-27,108,Trip At Knight,Trippie Redd,79,2,13
2021-11-27,109,Kane Brown,Kane Brown,-,5,217
2021-11-27,110,Hot Pink,Doja Cat,88,9,107
2021-11-27,111,Abbey Road,The Beatles,114,1,437
2021-11-27,112,Christmas Classics,Bing Crosby,170,19,37
2021-11-27,113,Beauty Behind The Madness,The Weeknd,91,1,291
2021-11-27,114,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,143,14,77
2021-11-27,115,El Ultimo Tour del Mundo,Bad Bunny,97,1,51
2021-11-27,116,Greatest Hits,Tom Petty And The Heartbreakers,108,2,436
2021-11-27,117,The Voice,Lil Durk,101,2,48
2021-11-27,118,DAMN.,Kendrick Lamar,111,1,240
2021-11-27,119,Shiesty Season,Pooh Shiesty,94,3,41
2021-11-27,120,When It's All Said And Done... Take Time,Giveon,103,5,36
2021-11-27,121,Free Dem Boyz,42 Dugg,93,8,26
2021-11-27,122,Die Lit,Playboi Carti,110,3,103
2021-11-27,123,Still Sleep?,Sleepy Hallow,85,16,25
2021-11-27,124,Legend: The Best Of...,Bob Marley And The Wailers,100,5,705
2021-11-27,125,Harry Styles,Harry Styles,102,1,106
2021-11-27,126,Rich Slave,Young Dolph,-,4,14
2021-11-27,127,Back In Black,AC/DC,109,4,490
2021-11-27,128,Believers Never Die: Greatest Hits,Fall Out Boy,105,77,18
2021-11-27,129,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,106,20,131
2021-11-27,130,Man On The Moon: The End Of Day,Kid Cudi,96,4,201
2021-11-27,131,Music Of The Spheres,Coldplay,90,4,5
2021-11-27,132,Country Stuff (EP),Walker Hayes,92,32,22
2021-11-27,133,The Awesome Album,Mouse Rat,-,133,1
2021-11-27,134,When Christmas Comes Around...,Kelly Clarkson,175,63,3
2021-11-27,135,A Christmas Gift For You From Phil Spector,Various Artists,-,12,17
2021-11-27,136,Gold: Greatest Hits,ABBA,82,25,196
2021-11-27,137,Let It Be (Soundtrack),The Beatles,116,1,66
2021-11-27,138,Greatest Hits,Guns N' Roses,115,3,549
2021-11-27,139,Dont Smile At Me,Billie Eilish,123,14,204
2021-11-27,140,50 Number Ones,George Strait,113,1,186
2021-11-27,141,Swimming,Mac Miller,137,3,167
2021-11-27,142,Views,Drake,122,1,288
2021-11-27,143,Graduation,Kanye West,120,1,198
2021-11-27,144,Please Excuse Me For Being Antisocial,Roddy Ricch,131,1,102
2021-11-27,145,Greatest Hits,Motley Crue,-,90,78
2021-11-27,146,Thriller,Michael Jackson,117,1,497
2021-11-27,147,19,Adele,-,4,221
2021-11-27,148,Moana,Soundtrack,124,2,258
