chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2023-06-17,1,5-Star: The 3rd Album,Stray Kids,-,1,1
2023-06-17,2,One Thing At A Time,Morgan Wallen,2,1,14
2023-06-17,3,Whitsitt Chapel,Jelly Roll,-,3,1
2023-06-17,4,Dark Blood (EP),ENHYPEN,-,4,1
2023-06-17,5,Midnights,Taylor Swift,1,1,33
2023-06-17,6,Almost Healed,Lil Durk,3,3,2
2023-06-17,7,Spider-Man: Across The Spider-Verse: Metro Boomin Presents (Soundtrack),Metro Boomin,-,7,1
2023-06-17,8,But Here We Are,Foo Fighters,-,8,1
2023-06-17,9,SOS,SZA,4,1,26
2023-06-17,10,Hard To Love,Moneybagg Yo,-,10,1
2023-06-17,11,Dangerous: The Double Album,Morgan Wallen,5,1,126
2023-06-17,12,Lover,Taylor Swift,6,1,198
2023-06-17,13,Life Is But A Dream...,Avenged Sevenfold,-,13,1
2023-06-17,14,American Heartbreak,Zach Bryan,9,5,55
2023-06-17,15,Gettin' Old,Luke Combs,7,4,11
2023-06-17,16,Un Verano Sin Ti,Bad Bunny,8,1,57
2023-06-17,17,Heroes & Villains,Metro Boomin,12,1,27
2023-06-17,18,Folklore,Taylor Swift,13,1,150
2023-06-17,19,Naujour,Toosii,-,19,1
2023-06-17,20,1989,Taylor Swift,11,1,443
2023-06-17,21,Religiously. The Album.,Bailey Zimmerman,10,7,4
2023-06-17,22,Manana Sera Bonito,Karol G,14,1,15
2023-06-17,23,Her Loss,Drake & 21 Savage,16,1,31
2023-06-17,24,reputation,Taylor Swift,18,1,246
2023-06-17,25,Red (Taylor's Version),Taylor Swift,20,1,82
2023-06-17,26,Desvelado,Eslabon Armado,17,6,6
2023-06-17,27,Renaissance,Beyonce,22,1,45
2023-06-17,28,My Turn,Lil Baby,24,1,171
2023-06-17,29,Diamonds,Elton John,23,7,291
2023-06-17,30,Starboy,The Weeknd,25,1,292
2023-06-17,31,Hollywood's Bleeding,Post Malone,36,1,196
2023-06-17,32,Harry's House,Harry Styles,29,1,55
2023-06-17,33,If I Know Me,Morgan Wallen,30,10,245
2023-06-17,34,This One's For You,Luke Combs,28,4,314
2023-06-17,35,The Little Mermaid (2023),Soundtrack,21,21,3
2023-06-17,36,Rumours,Fleetwood Mac,27,1,532
2023-06-17,37,Evermore,Taylor Swift,35,1,130
2023-06-17,38,Certified Lover Boy,Drake,38,1,92
2023-06-17,39,Fearless (Taylor's Version),Taylor Swift,39,1,100
2023-06-17,40,It's Only Me,Lil Baby,34,1,34
2023-06-17,41,Greatest Hits,Queen,33,8,546
2023-06-17,42,Speak Now,Taylor Swift,45,1,183
2023-06-17,43,Richest Opp,YoungBoy Never Broke Again,26,4,4
2023-06-17,44,Curtain Call: The Hits,Eminem,42,1,635
2023-06-17,45,Endless Summer Vacation,Miley Cyrus,37,3,13
2023-06-17,46,Chronicle The 20 Greatest Hits,Creedence Clearwater Revival,31,18,645
2023-06-17,47,Goodbye & Good Riddance,Juice WRLD,40,4,264
2023-06-17,48,"good kid, m.A.A.d city",Kendrick Lamar,41,2,554
2023-06-17,49,-,Ed Sheeran,32,2,5
2023-06-17,50,I Never Liked You,Future,43,1,58
2023-06-17,51,DAMN.,Kendrick Lamar,47,1,321
2023-06-17,52,What You See Is What You Get,Luke Combs,44,1,187
2023-06-17,53,Sour,Olivia Rodrigo,48,1,107
2023-06-17,54,Graduation,Kanye West,50,1,279
2023-06-17,55,Born To Die,Lana Del Rey,49,2,487
2023-06-17,56,Ctrl,SZA,51,3,313
2023-06-17,57,2014 Forest Hills Drive,J. Cole,54,1,444
2023-06-17,58,After Hours,The Weeknd,-,1,101
2023-06-17,59,The Mockingbird & The Crow,HARDY,52,4,20
2023-06-17,60,The Highlights,The Weeknd,15,2,121
2023-06-17,61,Scorpion,Drake,56,1,258
2023-06-17,62,Bluebird Days,Jordan Davis,57,19,16
2023-06-17,63,Take Care,Drake,62,1,536
