chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2023-01-28,1,SOS,SZA,1,1,6
2023-01-28,2,Midnights,Taylor Swift,2,1,13
2023-01-28,3,Heroes & Villains,Metro Boomin,3,1,7
2023-01-28,4,Her Loss,Drake & 21 Savage,4,1,11
2023-01-28,5,The Highlights,The Weeknd,36,2,101
2023-01-28,6,Un Verano Sin Ti,Bad Bunny,5,1,37
2023-01-28,7,Dangerous: The Double Album,Morgan Wallen,6,1,106
2023-01-28,8,American Heartbreak,Zach Bryan,7,5,35
2023-01-28,9,It's Only Me,Lil Baby,8,1,14
2023-01-28,10,Harry's House,Harry Styles,10,1,35
2023-01-28,11,Leave The Light On,Bailey Zimmerman,14,9,14
2023-01-28,12,I Never Liked You,Future,17,1,38
2023-01-28,13,Diamonds,Elton John,15,7,271
2023-01-28,14,Sour,Olivia Rodrigo,19,1,87
2023-01-28,15,Curtain Call: The Hits,Eminem,37,1,615
2023-01-28,16,Rumours,Fleetwood Mac,18,1,512
2023-01-28,17,My Turn,Lil Baby,20,1,151
2023-01-28,18,"good kid, m.A.A.d city",Kendrick Lamar,23,2,534
2023-01-28,19,Certified Lover Boy,Drake,21,1,72
2023-01-28,20,Ctrl,SZA,16,3,293
2023-01-28,21,Growin' Up,Luke Combs,22,2,30
2023-01-28,22,Folklore,Taylor Swift,30,1,130
2023-01-28,23,Goodbye & Good Riddance,Juice WRLD,27,4,244
2023-01-28,24,Renaissance,Beyonce,26,1,25
2023-01-28,25,Hollywood's Bleeding,Post Malone,29,1,176
2023-01-28,26,Lover,Taylor Swift,28,1,178
2023-01-28,27,Greatest Hits,Queen,31,8,526
2023-01-28,28,This One's For You,Luke Combs,32,4,294
2023-01-28,29,Curtain Call 2,Eminem,35,6,24
2023-01-28,30,Gemini Rights,Steve Lacy,25,7,27
2023-01-28,31,If I Know Me,Morgan Wallen,34,10,225
2023-01-28,32,Beautiful Mind,Rod Wave,33,1,23
2023-01-28,33,Queen Radio: Volume 1,Nicki Minaj,39,10,18
2023-01-28,34,1989,Taylor Swift,41,1,423
2023-01-28,35,Red (Taylor's Version),Taylor Swift,43,1,62
2023-01-28,36,DAMN.,Kendrick Lamar,42,1,301
2023-01-28,37,Planet Her,Doja Cat,44,2,82
2023-01-28,38,Shoot For The Stars Aim For The Moon,Pop Smoke,45,1,133
2023-01-28,39,What You See Is What You Get,Luke Combs,48,1,167
2023-01-28,40,This Is What ____ Feels Like (Vol.1-4),JVKE,51,40,17
2023-01-28,41,7220,Lil Durk,46,1,45
2023-01-28,42,Future Nostalgia,Dua Lipa,62,3,146
2023-01-28,43,Traveller,Chris Stapleton,67,1,384
2023-01-28,44,Thriller,Michael Jackson,49,1,557
2023-01-28,45,2014 Forest Hills Drive,J. Cole,54,1,424
2023-01-28,46,Mr. Morale & The Big Steppers,Kendrick Lamar,47,1,36
2023-01-28,47,Chronicle The 20 Greatest Hits,Creedence Clearwater Revival,50,18,625
2023-01-28,48,AM,Arctic Monkeys,57,6,234
2023-01-28,49,The Essential Elvis Presley,Elvis Presley,101,42,105
2023-01-28,50,Scorpion,Drake,55,1,238
2023-01-28,51,IGOR,"Tyler, The Creator",52,1,171
2023-01-28,52,Legends Never Die,Juice WRLD,56,1,132
2023-01-28,53,Dawn FM,The Weeknd,53,2,54
2023-01-28,54,Different Man,Kane Brown,61,5,19
2023-01-28,55,Take Care,Drake,63,1,516
2023-01-28,56,Born To Die,Lana Del Rey,71,2,467
2023-01-28,57,The Melodic Blue,Baby Keem,73,5,71
2023-01-28,58,Evermore,Taylor Swift,60,1,110
2023-01-28,59,Wasteland,Brent Faiyaz,65,2,28
2023-01-28,60,Greatest Hits,2Pac,69,3,458
2023-01-28,61,Indigo,Chris Brown,68,1,142
2023-01-28,62,Bell Bottom Country,Lainey Wilson,59,51,9
2023-01-28,63,reputation,Taylor Swift,64,1,226
2023-01-28,64,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,74,1,199
2023-01-28,65,Sigan Hablando.: II.,Fuerza Regida,97,65,3
2023-01-28,66,SoulFly,Rod Wave,76,1,95
2023-01-28,67,Only Built For Infinity Links,Quavo & Takeoff,58,7,15
2023-01-28,68,I Rest My Case,YoungBoy Never Broke Again,9,9,2
2023-01-28,69,=,Ed Sheeran,66,1,64
2023-01-28,70,Hamilton: An American Musical,Original Broadway Cast,79,2,382
2023-01-28,71,Happier Than Ever,Billie Eilish,72,1,77
2023-01-28,72,All I Want Is You,Miguel,99,37,48
2023-01-28,73,Fine Line,Harry Styles,77,1,162
2023-01-28,74,Danado,Ivan Cornejo,70,28,26
2023-01-28,75,Doo-Wops & Hooligans,Bruno Mars,89,3,607
2023-01-28,76,Death Race For Love,Juice WRLD,84,1,202
2023-01-28,77,Savage Mode II,21 Savage & Metro Boomin,80,1,85
2023-01-28,78,ASTROWORLD,Travis Scott,82,1,233
2023-01-28,79,F*ck Love,The Kid LAROI,98,1,130
2023-01-28,80,Who Is Nardo Wick?,Nardo Wick,75,16,59
2023-01-28,81,Nevermind,Nirvana,86,1,610
2023-01-28,82,Blonde,Frank Ocean,88,1,313
2023-01-28,83,Graduation,Kanye West,81,1,259
2023-01-28,84,ANTI,Rihanna,110,1,351
2023-01-28,85,Views,Drake,92,1,349
2023-01-28,86,Legend: The Best Of...,Bob Marley And The Wailers,91,5,766
2023-01-28,87,YHLQMDLG,Bad Bunny,83,2,151
2023-01-28,88,Encanto (Highlights),Soundtrack,96,19,12
2023-01-28,89,Purgatory,Tyler Childers,112,89,132
2023-01-28,90,Luv Is Rage 2,Lil Uzi Vert,87,1,282
2023-01-28,91,"Public Housing, Pt. 2",Real Boston Richey,38,38,2
2023-01-28,92,Gold: Greatest Hits,ABBA,117,25,257
2023-01-28,93,beerbongs & bentleys,Post Malone,93,1,247
2023-01-28,94,Journey's Greatest Hits,Journey,106,10,745
2023-01-28,95,Twelve Carat Toothache,Post Malone,90,2,33
2023-01-28,96,"Honestly, Nevermind",Drake,94,1,31
2023-01-28,97,Greatest Hits,Foo Fighters,-,11,211
2023-01-28,98,Over It,Summer Walker,105,2,172
2023-01-28,99,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,100,14,133
2023-01-28,100,Bin Reaper 3: New Testament,BabyTron,-,100,1
2023-01-28,101,Saturno,Rauw Alejandro,109,25,10
2023-01-28,102,Greatest Hits,Guns N' Roses,103,3,608
2023-01-28,103,?,XXXTENTACION,113,1,252
2023-01-28,104,Mercury - Act 1,Imagine Dragons,114,9,58
2023-01-28,105,Pray 4 Love,Rod Wave,126,2,145
2023-01-28,106,The Essential Michael Jackson,Michael Jackson,116,31,415
2023-01-28,107,Me Vs. Myself,A Boogie Wit da Hoodie,78,6,6
2023-01-28,108,÷ (Divide),Ed Sheeran,118,1,305
2023-01-28,109,Live From The Royal Albert Hall (EP),Sam Smith,104,77,7
2023-01-28,110,DS4EVER,Gunna,115,1,54
2023-01-28,111,"Anyways, Life’s Great...",GloRilla,108,11,10
2023-01-28,112,Greatest Hits,Tom Petty And The Heartbreakers,107,2,497
2023-01-28,113,Fighting Demons,Juice WRLD,111,2,58
2023-01-28,114,Proof,BTS,120,1,32
2023-01-28,115,Stoney,Post Malone,122,4,319
2023-01-28,116,Starting Over,Chris Stapleton,102,3,114
2023-01-28,117,The Fame,Lady Gaga,131,2,298
2023-01-28,118,More Life,Drake,124,1,288
2023-01-28,119,Starboy,The Weeknd,12,1,272
2023-01-28,120,Hall Of Fame,Polo G,123,1,84
2023-01-28,121,Eternal Atake,Lil Uzi Vert,130,1,148
2023-01-28,122,30,Adele,128,1,61
2023-01-28,123,Man On The Moon: The End Of Day,Kid Cudi,121,4,261
