chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2023-01-21,1,SOS,SZA,1,1,5
2023-01-21,2,Midnights,Taylor Swift,2,1,12
2023-01-21,3,Heroes & Villains,Metro Boomin,3,1,6
2023-01-21,4,Her Loss,Drake & 21 Savage,4,1,10
2023-01-21,5,Un Verano Sin Ti,Bad Bunny,5,1,36
2023-01-21,6,Dangerous: The Double Album,Morgan Wallen,6,1,105
2023-01-21,7,American Heartbreak,Zach Bryan,8,5,34
2023-01-21,8,It's Only Me,Lil Baby,9,1,13
2023-01-21,9,I Rest My Case,YoungBoy Never Broke Again,-,9,1
2023-01-21,10,Harry's House,Harry Styles,10,1,34
2023-01-21,11,Coke Boys 6: Gangsta Grillz,French Montana Hosted By DJ Drama,-,11,1
2023-01-21,12,Starboy,The Weeknd,12,1,271
2023-01-21,13,Love Yourself: Her,BTS,-,7,45
2023-01-21,14,Leave The Light On,Bailey Zimmerman,16,9,13
2023-01-21,15,Diamonds,Elton John,11,7,270
2023-01-21,16,Ctrl,SZA,13,3,292
2023-01-21,17,I Never Liked You,Future,17,1,37
2023-01-21,18,Rumours,Fleetwood Mac,14,1,511
2023-01-21,19,Sour,Olivia Rodrigo,18,1,86
2023-01-21,20,My Turn,Lil Baby,23,1,150
2023-01-21,21,Certified Lover Boy,Drake,25,1,71
2023-01-21,22,Growin' Up,Luke Combs,21,2,29
2023-01-21,23,"good kid, m.A.A.d city",Kendrick Lamar,20,2,533
2023-01-21,24,After Hours,The Weeknd,22,1,93
2023-01-21,25,Gemini Rights,Steve Lacy,29,7,26
2023-01-21,26,Renaissance,Beyonce,15,1,24
2023-01-21,27,Goodbye & Good Riddance,Juice WRLD,30,4,243
2023-01-21,28,Lover,Taylor Swift,27,1,177
2023-01-21,29,Hollywood's Bleeding,Post Malone,28,1,175
2023-01-21,30,Folklore,Taylor Swift,31,1,129
2023-01-21,31,Greatest Hits,Queen,26,8,525
2023-01-21,32,This One's For You,Luke Combs,32,4,293
2023-01-21,33,Beautiful Mind,Rod Wave,36,1,22
2023-01-21,34,If I Know Me,Morgan Wallen,38,10,224
2023-01-21,35,Curtain Call 2,Eminem,34,6,23
2023-01-21,36,The Highlights,The Weeknd,24,2,100
2023-01-21,37,Curtain Call: The Hits,Eminem,19,1,614
2023-01-21,38,"Public Housing, Pt. 2",Real Boston Richey,-,38,1
2023-01-21,39,Queen Radio: Volume 1,Nicki Minaj,33,10,17
2023-01-21,40,Spin Off : From The Witness (EP),ATEEZ,7,7,2
2023-01-21,41,1989,Taylor Swift,42,1,422
2023-01-21,42,DAMN.,Kendrick Lamar,48,1,300
2023-01-21,43,Red (Taylor's Version),Taylor Swift,40,1,61
2023-01-21,44,Planet Her,Doja Cat,35,2,81
2023-01-21,45,Shoot For The Stars Aim For The Moon,Pop Smoke,49,1,132
2023-01-21,46,7220,Lil Durk,45,1,44
2023-01-21,47,Mr. Morale & The Big Steppers,Kendrick Lamar,41,1,35
2023-01-21,48,What You See Is What You Get,Luke Combs,47,1,166
2023-01-21,49,Thriller,Michael Jackson,39,1,556
2023-01-21,50,Chronicle The 20 Greatest Hits,Creedence Clearwater Revival,37,18,624
2023-01-21,51,This Is What ____ Feels Like (Vol.1-4),JVKE,55,51,16
2023-01-21,52,IGOR,"Tyler, The Creator",43,1,170
2023-01-21,53,Dawn FM,The Weeknd,65,2,53
2023-01-21,54,2014 Forest Hills Drive,J. Cole,66,1,423
