chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2023-03-11,1,Manana Sera Bonito,Karol G,-,1,1
2023-03-11,2,SOS,SZA,1,1,12
2023-03-11,3,Cracker Island,Gorillaz,-,3,1
2023-03-11,4,AfterLyfe,Yeat,-,4,1
2023-03-11,5,Midnights,Taylor Swift,3,1,19
2023-03-11,6,Dangerous: The Double Album,Morgan Wallen,5,1,112
2023-03-11,7,Heroes & Villains,Metro Boomin,4,1,13
2023-03-11,8,Love Sick,Don Toliver,-,8,1
2023-03-11,9,Starboy,The Weeknd,14,1,278
2023-03-11,10,Un Verano Sin Ti,Bad Bunny,6,1,43
2023-03-11,11,Her Loss,Drake & 21 Savage,7,1,17
2023-03-11,12,The Highlights,The Weeknd,29,2,107
2023-03-11,13,Glockoma 2,Key Glock,-,13,1
2023-03-11,14,American Heartbreak,Zach Bryan,8,5,41
2023-03-11,15,Trustfall,P!nk,2,2,2
2023-03-11,16,It's Only Me,Lil Baby,11,1,20
2023-03-11,17,Harry's House,Harry Styles,10,1,41
2023-03-11,18,Renaissance,Beyonce,13,1,31
2023-03-11,19,Lighting Up The Sky,Godsmack,-,19,1
2023-03-11,20,Ctrl,SZA,24,3,299
2023-03-11,21,College Park,Logic,-,21,1
2023-03-11,22,I Never Liked You,Future,16,1,44
2023-03-11,23,Diamonds,Elton John,17,7,277
2023-03-11,24,ANTI,Rihanna,9,1,357
2023-03-11,25,My Turn,Lil Baby,22,1,157
2023-03-11,26,Certified Lover Boy,Drake,23,1,78
2023-03-11,27,Leave The Light On,Bailey Zimmerman,21,9,20
2023-03-11,28,Hollywood's Bleeding,Post Malone,32,1,182
2023-03-11,29,"good kid, m.A.A.d city",Kendrick Lamar,25,2,540
2023-03-11,30,Growin' Up,Luke Combs,26,2,36
2023-03-11,31,Rumours,Fleetwood Mac,34,1,518
2023-03-11,32,The Name Chapter: Temptation (EP),TOMORROW X TOGETHER,12,1,5
2023-03-11,33,Sour,Olivia Rodrigo,31,1,93
2023-03-11,34,Curtain Call 2,Eminem,30,6,30
2023-03-11,35,Greatest Hits,Queen,33,8,532
2023-03-11,36,If I Know Me,Morgan Wallen,40,10,231
2023-03-11,37,Folklore,Taylor Swift,28,1,136
2023-03-11,38,This One's For You,Luke Combs,38,4,300
2023-03-11,39,Goodbye & Good Riddance,Juice WRLD,36,4,250
2023-03-11,40,DAMN.,Kendrick Lamar,37,1,307
2023-03-11,41,The Mockingbird & The Crow,HARDY,39,4,6
2023-03-11,42,Bluebird Days,Jordan Davis,19,19,2
2023-03-11,43,Lover,Taylor Swift,41,1,184
2023-03-11,44,Curtain Call: The Hits,Eminem,20,1,621
2023-03-11,45,What You See Is What You Get,Luke Combs,47,1,173
2023-03-11,46,Queen Radio: Volume 1,Nicki Minaj,110,10,24
2023-03-11,47,Chronicle The 20 Greatest Hits,Creedence Clearwater Revival,53,18,631
2023-03-11,48,Scorpion,Drake,49,1,244
2023-03-11,49,1989,Taylor Swift,50,1,429
2023-03-11,50,Shameless $uicide,$uicideboy$ & Shakewell,-,50,1
2023-03-11,51,Take Care,Drake,52,1,522
2023-03-11,52,Good Riddance,Gracie Abrams,-,52,1
2023-03-11,53,Planet Her,Doja Cat,54,2,88
2023-03-11,54,2014 Forest Hills Drive,J. Cole,55,1,430
2023-03-11,55,Traveller,Chris Stapleton,45,1,390
2023-03-11,56,Shoot For The Stars Aim For The Moon,Pop Smoke,57,1,139
2023-03-11,57,7220,Lil Durk,59,1,51
2023-03-11,58,Wasteland,Brent Faiyaz,81,2,34
2023-03-11,59,Red (Taylor's Version),Taylor Swift,56,1,68
2023-03-11,60,Gloria,Sam Smith,46,7,5
2023-03-11,61,Greatest Hits,2Pac,61,3,464
2023-03-11,62,Beautiful Mind,Rod Wave,67,1,29
2023-03-11,63,Savage Mode II,21 Savage & Metro Boomin,68,1,91
2023-03-11,64,Future Nostalgia,Dua Lipa,66,3,152
2023-03-11,65,Views,Drake,62,1,355
2023-03-11,66,This Is What ____ Feels Like (Vol.1-4),JVKE,69,40,23
2023-03-11,67,Gemini Rights,Steve Lacy,76,7,33
2023-03-11,68,Mr. Morale & The Big Steppers,Kendrick Lamar,63,1,42
2023-03-11,69,Starting Over,Chris Stapleton,60,3,120
2023-03-11,70,Different Man,Kane Brown,65,5,25
2023-03-11,71,Legends Never Die,Juice WRLD,71,1,138
2023-03-11,72,Legend: The Best Of...,Bob Marley And The Wailers,74,5,772
2023-03-11,73,Gravel & Gold,Dierks Bentley,-,73,1
2023-03-11,74,Rolling Up The Welcome Mat (EP),Kelsea Ballerini,48,48,3
2023-03-11,75,Like..? (EP),Ice Spice,64,37,6
2023-03-11,76,All I Want Is You,Miguel,73,37,54
2023-03-11,77,Unapologetic,Rihanna,44,1,70
2023-03-11,78,IGOR,"Tyler, The Creator",35,1,177
2023-03-11,79,This Is Why,Paramore,18,2,3
2023-03-11,80,Thriller,Michael Jackson,72,1,563
