chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2023-10-07,1,Nostalgia,Rod Wave,1,1,2
2023-10-07,2,Guts,Olivia Rodrigo,2,1,3
2023-10-07,3,One Thing At A Time,Morgan Wallen,4,1,30
2023-10-07,4,Scarlet,Doja Cat,-,4,1
2023-10-07,5,Zach Bryan,Zach Bryan,3,1,5
2023-10-07,6,SOS,SZA,5,1,42
2023-10-07,7,Utopia,Travis Scott,6,1,9
2023-10-07,8,Boys Of Faith (EP),Zach Bryan,-,8,1
2023-10-07,9,Genesis,Peso Pluma,7,3,14
2023-10-07,10,Midnights,Taylor Swift,8,1,49
2023-10-07,11,TEC,Lil Tecca,-,11,1
2023-10-07,12,Lover,Taylor Swift,11,1,214
2023-10-07,13,Dangerous: The Double Album,Morgan Wallen,9,1,142
2023-10-07,14,Barbie: The Album,Soundtrack,10,2,10
2023-10-07,15,American Heartbreak,Zach Bryan,14,5,71
2023-10-07,16,Folklore,Taylor Swift,15,1,166
2023-10-07,17,Stick Season,Noah Kahan,16,3,44
2023-10-07,18,Speak Now (Taylor's Version),Taylor Swift,13,1,12
2023-10-07,19,1989,Taylor Swift,18,1,459
2023-10-07,20,reputation,Taylor Swift,23,1,262
2023-10-07,21,Tension,Kylie Minogue,-,21,1
2023-10-07,22,Manana Sera Bonito (Bichota Season),Karol G,21,3,7
2023-10-07,23,Religiously. The Album.,Bailey Zimmerman,24,7,20
2023-10-07,24,Un Verano Sin Ti,Bad Bunny,25,1,73
2023-10-07,25,Red (Taylor's Version),Taylor Swift,29,1,98
2023-10-07,26,Her Loss,Drake & 21 Savage,26,1,47
2023-10-07,27,Sour,Olivia Rodrigo,22,1,123
2023-10-07,28,Gettin' Old,Luke Combs,27,4,27
2023-10-07,29,A Gift & A Curse,Gunna,28,3,15
2023-10-07,30,Certified Lover Boy,Drake,32,1,108
2023-10-07,31,Manana Sera Bonito,Karol G,30,1,31
2023-10-07,32,Heroes & Villains,Metro Boomin,31,1,43
2023-10-07,33,Evermore,Taylor Swift,36,1,146
2023-10-07,34,Take Care,Drake,33,1,552
2023-10-07,35,Rumours,Fleetwood Mac,35,1,548
2023-10-07,36,My Turn,Lil Baby,37,1,187
2023-10-07,37,Starboy,The Weeknd,38,1,308
2023-10-07,38,The Land Is Inhospitable And So Are We,Mitski,12,12,2
2023-10-07,39,Ctrl,SZA,39,3,329
2023-10-07,40,Diamonds,Elton John,41,7,307
2023-10-07,41,Renaissance,Beyonce,46,1,61
2023-10-07,42,Hollywood's Bleeding,Post Malone,43,1,211
2023-10-07,43,The Love Album: Off The Grid,Diddy,19,19,2
2023-10-07,44,Curtain Call: The Hits,Eminem,47,1,651
2023-10-07,45,This One's For You,Luke Combs,45,4,330
2023-10-07,46,Layover (EP),V,20,2,3
2023-10-07,47,Born To Die,Lana Del Rey,48,2,503
2023-10-07,48,Boy Meets World,Sleepy Hallow,17,17,2
2023-10-07,49,Whitsitt Chapel,Jelly Roll,44,3,17
2023-10-07,50,El Comienzo,Grupo Frontera,49,34,8
2023-10-07,51,Austin,Post Malone,40,2,9
2023-10-07,52,Scorpion,Drake,50,1,274
2023-10-07,53,If I Know Me,Morgan Wallen,53,10,261
2023-10-07,54,"good kid, m.A.A.d city",Kendrick Lamar,56,2,570
2023-10-07,55,Greatest Hits,Queen,54,8,562
2023-10-07,56,Graduation,Kanye West,59,1,295
2023-10-07,57,DAMN.,Kendrick Lamar,57,1,337
2023-10-07,58,Chronicle: The 20 Greatest Hits,Creedence Clearwater Revival,55,18,661
2023-10-07,59,Views,Drake,58,1,385
2023-10-07,60,2nd EP 'Get Up',NewJeans,42,1,10
2023-10-07,61,Fearless (Taylor's Version),Taylor Swift,66,1,116
2023-10-07,62,The Brave 2,Tom MacDonald & Adam Calhoun,-,62,1
2023-10-07,63,The Highlights,The Weeknd,83,2,135
2023-10-07,64,Confessions Of The Fallen,Staind,-,64,1
2023-10-07,65,Almost Healed,Lil Durk,64,3,18
2023-10-07,66,Endless Summer Vacation,Miley Cyrus,52,3,29
2023-10-07,67,I Never Liked You,Future,69,1,74
2023-10-07,68,Harry's House,Harry Styles,67,1,71
2023-10-07,69,Pink Tape,Lil Uzi Vert,63,1,13
2023-10-07,70,Queen Radio: Volume 1,Nicki Minaj,68,10,49
2023-10-07,71,2014 Forest Hills Drive,J. Cole,70,1,460
2023-10-07,72,Goodbye & Good Riddance,Juice WRLD,71,4,280
2023-10-07,73,Hood Hottest Princess,Sexyy Red,62,62,13
2023-10-07,74,Blonde,Frank Ocean,73,1,349
2023-10-07,75,After Hours,The Weeknd,78,1,113
2023-10-07,76,Been One,Rylo Rodriguez,72,10,13
2023-10-07,77,What You See Is What You Get,Luke Combs,74,1,203
2023-10-07,78,More Life,Drake,75,1,324
2023-10-07,79,Wasteland,Brent Faiyaz,79,2,64
2023-10-07,80,The Mockingbird & The Crow,HARDY,77,4,36
2023-10-07,81,It's Only Me,Lil Baby,85,1,50
2023-10-07,82,ASTROWORLD,Travis Scott,82,1,269
2023-10-07,83,Dual,The Rose,-,83,1
2023-10-07,84,Hozier,Hozier,89,2,285
2023-10-07,85,Traveller,Chris Stapleton,84,1,420
2023-10-07,86,AM,Arctic Monkeys,81,6,270
2023-10-07,87,Savage Mode II,21 Savage & Metro Boomin,88,1,121
2023-10-07,88,T R A P S O U L,Bryson Tiller,92,8,338
2023-10-07,89,Elisabeth,Zach Bryan,94,83,20
