chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2023-02-04,1,SOS,SZA,1,1,7
2023-02-04,2,Midnights,Taylor Swift,2,1,14
2023-02-04,3,Mansion Musik,Trippie Redd,-,3,1
2023-02-04,4,The Mockingbird & The Crow,HARDY,-,4,1
2023-02-04,5,Heroes & Villains,Metro Boomin,3,1,8
2023-02-04,6,Her Loss,Drake & 21 Savage,4,1,12
2023-02-04,7,Un Verano Sin Ti,Bad Bunny,6,1,38
2023-02-04,8,Dangerous: The Double Album,Morgan Wallen,7,1,107
2023-02-04,9,American Heartbreak,Zach Bryan,8,5,36
2023-02-04,10,It's Only Me,Lil Baby,9,1,15
2023-02-04,11,Harry's House,Harry Styles,10,1,36
2023-02-04,12,Starboy,The Weeknd,119,1,273
2023-02-04,13,Leave The Light On,Bailey Zimmerman,11,9,15
2023-02-04,14,Diamonds,Elton John,13,7,272
2023-02-04,15,I Never Liked You,Future,12,1,39
2023-02-04,16,Ctrl,SZA,20,3,294
2023-02-04,17,Curtain Call: The Hits,Eminem,15,1,616
2023-02-04,18,Rush!,Maneskin,-,18,1
2023-02-04,19,Sour,Olivia Rodrigo,14,1,88
2023-02-04,20,Certified Lover Boy,Drake,19,1,73
2023-02-04,21,My Turn,Lil Baby,17,1,152
2023-02-04,22,Growin' Up,Luke Combs,21,2,31
2023-02-04,23,After Hours,The Weeknd,-,1,94
2023-02-04,24,Folklore,Taylor Swift,22,1,131
2023-02-04,25,Rumours,Fleetwood Mac,16,1,513
2023-02-04,26,"good kid, m.A.A.d city",Kendrick Lamar,18,2,535
2023-02-04,27,Lover,Taylor Swift,26,1,179
2023-02-04,28,Goodbye & Good Riddance,Juice WRLD,23,4,245
2023-02-04,29,Greatest Hits,Queen,27,8,527
2023-02-04,30,Renaissance,Beyonce,24,1,26
2023-02-04,31,Hollywood's Bleeding,Post Malone,25,1,177
2023-02-04,32,Curtain Call 2,Eminem,29,6,25
2023-02-04,33,The Highlights,The Weeknd,5,2,102
2023-02-04,34,1989,Taylor Swift,34,1,424
2023-02-04,35,This One's For You,Luke Combs,28,4,295
2023-02-04,36,If I Know Me,Morgan Wallen,31,10,226
2023-02-04,37,Like..? (EP),Ice Spice,-,37,1
2023-02-04,38,Take Care,Drake,55,1,517
2023-02-04,39,Planet Her,Doja Cat,37,2,83
2023-02-04,40,DAMN.,Kendrick Lamar,36,1,302
2023-02-04,41,Red (Taylor's Version),Taylor Swift,35,1,63
2023-02-04,42,Beautiful Mind,Rod Wave,32,1,24
2023-02-04,43,What You See Is What You Get,Luke Combs,39,1,168
2023-02-04,44,Scorpion,Drake,50,1,239
