chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2022-07-16,1,Un Verano Sin Ti,Bad Bunny,1,1,9
2022-07-16,2,Harry's House,Harry Styles,6,1,7
2022-07-16,3,"Honestly, Nevermind",Drake,3,1,3
2022-07-16,4,Dangerous: The Double Album,Morgan Wallen,8,1,78
2022-07-16,5,Planet Zero,Shinedown,-,5,1
2022-07-16,6,7220,Lil Durk,5,1,17
2022-07-16,7,I Never Liked You,Future,10,1,10
2022-07-16,8,Breezy,Chris Brown,4,4,2
2022-07-16,9,The Highlights,The Weeknd,52,2,73
2022-07-16,10,Twelve Carat Toothache,Post Malone,12,2,5
2022-07-16,11,Growin' Up,Luke Combs,2,2,2
2022-07-16,12,Mercury - Act 1,Imagine Dragons,65,9,30
2022-07-16,13,Mr. Morale & The Big Steppers,Kendrick Lamar,14,1,8
2022-07-16,14,Sour,Olivia Rodrigo,16,1,59
2022-07-16,15,American Heartbreak,Zach Bryan,18,5,7
2022-07-16,16,Planet Her,Doja Cat,19,2,54
2022-07-16,17,Proof,BTS,13,1,4
2022-07-16,18,Certified Lover Boy,Drake,21,1,44
2022-07-16,19,Give Or Take,Giveon,11,11,2
2022-07-16,20,Come Home The Kids Miss You,Jack Harlow,22,3,9
2022-07-16,21,Hounds Of Love,Kate Bush,42,12,33
2022-07-16,22,My Turn,Lil Baby,24,1,123
2022-07-16,23,Elv1s: 30 #1 Hits,Elvis Presley,33,1,127
2022-07-16,24,If I Know Me,Morgan Wallen,30,10,197
2022-07-16,25,Call Me If You Get Lost,"Tyler, The Creator",15,1,44
2022-07-16,26,What You See Is What You Get,Luke Combs,25,1,139
2022-07-16,27,Superache,Conan Gray,9,9,2
2022-07-16,28,Mainstream Sellout,Machine Gun Kelly,17,1,15
2022-07-16,29,Hollywood's Bleeding,Post Malone,28,1,148
2022-07-16,30,This One's For You,Luke Combs,29,4,266
2022-07-16,31,IM NAYEON: The 1st Mini Album (EP),"NAYEON",7,7,2
2022-07-16,32,=,Ed Sheeran,31,1,36
2022-07-16,33,Greatest Hits,Queen,34,8,498
2022-07-16,34,Chronicle The 20 Greatest Hits,Creedence Clearwater Revival,55,18,597
2022-07-16,35,Rumours,Fleetwood Mac,36,1,484
2022-07-16,36,Encanto,Soundtrack,32,1,32
2022-07-16,37,Greatest Hits,Tom Petty And The Heartbreakers,81,2,469
2022-07-16,38,Diamonds,Elton John,44,7,243
2022-07-16,39,Shoot For The Stars Aim For The Moon,Pop Smoke,35,1,105
2022-07-16,40,Journey's Greatest Hits,Journey,70,10,720
2022-07-16,41,Future Nostalgia,Dua Lipa,38,3,118
2022-07-16,42,Goodbye & Good Riddance,Juice WRLD,37,4,216
2022-07-16,43,"good kid, m.A.A.d city",Kendrick Lamar,40,2,506
2022-07-16,44,Traveller,Chris Stapleton,48,1,356
2022-07-16,45,Red (Taylor's Version),Taylor Swift,61,1,34
2022-07-16,46,Top Gun: Maverick,Soundtrack,53,17,6
2022-07-16,47,Elvis (Soundtrack),Elvis Presley & Various Artists,26,26,2
2022-07-16,48,Fine Line,Harry Styles,43,1,134
2022-07-16,49,YHLQMDLG,Bad Bunny,51,2,123
2022-07-16,50,DS4EVER,Gunna,50,1,26
2022-07-16,51,Ctrl,SZA,39,3,265
2022-07-16,52,F*ck Love,The Kid LAROI,49,1,102
2022-07-16,53,Starting Over,Chris Stapleton,59,3,86
2022-07-16,54,Legend: The Best Of...,Bob Marley And The Wailers,67,5,738
2022-07-16,55,Master Of Puppets,Metallica,-,29,139
2022-07-16,56,Khaza,Kevin Gates,27,8,3
2022-07-16,57,Lover,Taylor Swift,54,1,150
2022-07-16,58,Justice,Justin Bieber,58,1,68
2022-07-16,59,Happier Than Ever,Billie Eilish,62,1,49
2022-07-16,60,Legends Never Die,Juice WRLD,56,1,104
2022-07-16,61,Sounds Of Summer: The Very Best Of The Beach Boys,The Beach Boys,74,16,305
2022-07-16,62,Greatest Hits,2Pac,60,3,430
2022-07-16,63,Take Care,Drake,57,1,488
2022-07-16,64,Donda,Kanye West,20,1,45
2022-07-16,65,Hamilton: An American Musical,Original Broadway Cast,71,2,354
2022-07-16,66,35 Biggest Hits,Toby Keith,170,2,115
2022-07-16,67,Thriller,Michael Jackson,101,1,529
2022-07-16,68,Dawn FM,The Weeknd,66,2,26
2022-07-16,69,Curtain Call: The Hits,Eminem,63,1,587
2022-07-16,70,Greatest Hits,Guns N' Roses,88,3,582
2022-07-16,71,Back In Black,AC/DC,86,4,523
2022-07-16,72,Scorpion,Drake,64,1,210
2022-07-16,73,All Time Greatest Hits,Lynyrd Skynyrd,107,56,181
2022-07-16,74,Country Stuff: The Album,Walker Hayes,89,9,24
2022-07-16,75,Greatest Hits So Far...,Zac Brown Band,116,20,342
2022-07-16,76,beerbongs & bentleys,Post Malone,77,1,219
2022-07-16,77,SoulFly,Rod Wave,76,1,67
2022-07-16,78,Gold: Greatest Hits,ABBA,79,25,229
2022-07-16,79,Stereotype,Cole Swindell,82,48,13
2022-07-16,80,Hall Of Fame,Polo G,73,1,56
2022-07-16,81,Fighting Demons,Juice WRLD,75,2,30
2022-07-16,82,Death Race For Love,Juice WRLD,80,1,174
2022-07-16,83,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,87,1,171
2022-07-16,84,Folklore,Taylor Swift,84,1,102
2022-07-16,85,Sing 2,Soundtrack,106,41,19
2022-07-16,86,Graduation,Kanye West,72,1,231
2022-07-16,87,1989,Taylor Swift,69,1,395
2022-07-16,88,DAMN.,Kendrick Lamar,68,1,273
2022-07-16,89,Views,Drake,78,1,321
2022-07-16,90,Dreamland,Glass Animals,94,7,87
2022-07-16,91,The Essential Michael Jackson,Michael Jackson,-,31,395
2022-07-16,92,Nevermind,Nirvana,93,1,583
2022-07-16,93,Doo-Wops & Hooligans,Bruno Mars,105,3,579
2022-07-16,94,50 Number Ones,George Strait,103,1,205
2022-07-16,95,Abbey Road,The Beatles,157,1,470
2022-07-16,96,IGOR,"Tyler, The Creator",85,1,143
2022-07-16,97,ASTROWORLD,Travis Scott,97,1,205
2022-07-16,98,Montero,Lil Nas X,92,2,42
2022-07-16,99,Tickets To My Downfall,Machine Gun Kelly,114,1,93
2022-07-16,100,Confessions,Usher,198,1,135
2022-07-16,101,A Gangsta's Pain,Moneybagg Yo,119,1,63
2022-07-16,102,Teenage Dream,Katy Perry,143,1,284
2022-07-16,103,Luv Is Rage 2,Lil Uzi Vert,99,1,254
2022-07-16,104,?,XXXTENTACION,98,1,224
2022-07-16,105,Greatest Hits,Red Hot Chili Peppers,126,18,308
2022-07-16,106,Back For Everything,Kodak Black,102,2,19
2022-07-16,107,Shiesty Season,Pooh Shiesty,91,3,74
2022-07-16,108,30,Adele,129,1,33
2022-07-16,109,Metallica,Metallica,173,1,667
2022-07-16,110,2014 Forest Hills Drive,J. Cole,100,1,396
2022-07-16,111,Greatest Hits,Bob Seger & The Silver Bullet Band,130,8,434
2022-07-16,112,Greatest Hits: The Ultimate Collection,Bon Jovi,132,5,260
2022-07-16,113,Stoney,Post Malone,104,4,291
2022-07-16,114,Over It,Summer Walker,109,2,144
2022-07-16,115,The Voice Of The Heroes,Lil Baby & Lil Durk,111,1,57
2022-07-16,116,Greatest Hits,Pitbull,118,108,70
2022-07-16,117,El Ultimo Tour del Mundo,Bad Bunny,113,1,84
2022-07-16,118,The Best Of Nickelback: Volume 1,Nickelback,121,21,95
2022-07-16,119,÷ (Divide),Ed Sheeran,112,1,278
2022-07-16,120,Hot Pink,Doja Cat,115,9,140
2022-07-16,121,The College Dropout,Kanye West,110,2,116
2022-07-16,122,Devil's Got A New Disguise: The Very Best Of Aerosmith,Aerosmith,-,33,43
2022-07-16,123,Man On The Moon: The End Of Day,Kid Cudi,120,4,234
2022-07-16,124,Their Greatest Hits 1971-1975,Eagles,172,1,384
2022-07-16,125,More Life,Drake,108,1,263
2022-07-16,126,ANTI,Rihanna,117,1,323
2022-07-16,127,reputation,Taylor Swift,127,1,198
2022-07-16,128,Moana,Soundtrack,122,2,287
2022-07-16,129,Greatest Hits,Bruce Springsteen,-,1,48
2022-07-16,130,Eternal Atake,Lil Uzi Vert,125,1,122
2022-07-16,131,Who Is Nardo Wick?,Nardo Wick,133,19,31
2022-07-16,132,The GOAT,Polo G,124,2,112
2022-07-16,133,Number One Hits,Tim McGraw,151,27,221
2022-07-16,134,Pray 4 Love,Rod Wave,136,2,118
2022-07-16,135,An Evening With Silk Sonic,Silk Sonic (Bruno Mars & Anderson .Paak),139,2,34
2022-07-16,136,Minisode 2: Thursday's Child (EP),TOMORROW X TOGETHER,149,4,8
2022-07-16,137,17,XXXTENTACION,128,2,237
2022-07-16,138,Still Over It,Summer Walker,141,1,35
2022-07-16,139,The Very Best Of Daryl Hall John Oates,Daryl Hall John Oates,177,34,167
2022-07-16,140,777,Latto,145,15,15
2022-07-16,141,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,160,14,105
2022-07-16,142,The Melodic Blue,Baby Keem,140,5,43
2022-07-16,143,Greatest Hits,Foo Fighters,181,11,189
2022-07-16,144,Born To Die,Lana Del Rey,154,2,439
2022-07-16,145,The Essential Billy Joel,Billy Joel,138,15,274
2022-07-16,146,Purgatory,Tyler Childers,156,106,104
2022-07-16,147,Human: The Double Album,Cody Johnson,162,19,35
2022-07-16,148,"""Awaken, My Love!""",Childish Gambino,146,5,98
2022-07-16,149,The Eminem Show,Eminem,148,1,416
2022-07-16,150,Thats What They All Say,Jack Harlow,144,5,82
2022-07-16,151,Hey World,Lee Brice,183,45,65
2022-07-16,152,Nothing Was The Same,Drake,147,1,429
2022-07-16,153,Palomino,Miranda Lambert,159,4,10
2022-07-16,154,Cuz I Love You,Lizzo,155,4,139
2022-07-16,155,Positions,Ariana Grande,158,1,88
2022-07-16,156,Get Rich Or Die Tryin',50 Cent,165,1,133
2022-07-16,157,Timeless: The All-Time Greatest Hits,Bee Gees,-,41,18
2022-07-16,158,Hot Rocks 1964-1971,The Rolling Stones,193,4,385
2022-07-16,159,DS2,Future,169,1,200
2022-07-16,160,Harry Styles,Harry Styles,153,1,127
2022-07-16,161,Whole Lotta Red,Playboi Carti,186,1,74
2022-07-16,162,The Fame,Lady Gaga,166,2,270
2022-07-16,163,My Beautiful Dark Twisted Fantasy,Kanye West,152,1,187
2022-07-16,164,Evermore,Taylor Swift,176,1,82
2022-07-16,165,SEVENTEEN 4th Album: Face The Sun,SEVENTEEN,192,7,5
2022-07-16,166,The Off-Season,J. Cole,184,1,60
2022-07-16,167,Top,YoungBoy Never Broke Again,179,1,94
2022-07-16,168,1,The Beatles,-,1,527
2022-07-16,169,American Teen,Khalid,175,4,279
2022-07-16,170,Flower Boy,"Tyler, The Creator",134,2,111
2022-07-16,171,Dr. Dre -- 2001,Dr. Dre,171,2,189
2022-07-16,172,2 Alive,Yeat,178,6,20
2022-07-16,173,Evolve,Imagine Dragons,161,2,259
2022-07-16,174,Blonde,Frank Ocean,163,1,285
2022-07-16,175,The Greatest Hits Collection,Brooks & Dunn,-,4,128
2022-07-16,176,"So Icy Gang, Vol. One",Gucci Mane And The New 1017,131,46,6
2022-07-16,177,"Stranger Things: Soundtrack From The Netflix Series, Season 4",Soundtrack,-,177,1
2022-07-16,178,Greatest Hits,"Earth, Wind & Fire",-,40,30
2022-07-16,179,Greatest Hits,Blink-182,197,6,81
2022-07-16,180,Look At Me: The Album. (Soundtrack),XXXTENTACION,135,17,4
2022-07-16,181,Unorthodox Jukebox,Bruno Mars,167,1,209
2022-07-16,182,"Sincerely, Kentrell",YoungBoy Never Broke Again,195,1,41
2022-07-16,183,Up 2 Me,Yeat,185,58,26
2022-07-16,184,Invasion Of Privacy,Cardi B,-,1,220
2022-07-16,185,Vice Versa,Rauw Alejandro,196,17,54
2022-07-16,186,Greatest Hits: You Never Saw Coming,Kid Rock,-,51,11
2022-07-16,187,I Used To Think I Could Fly,Tate McRae,150,13,6
2022-07-16,188,X 100PRE,Bad Bunny,-,11,160
2022-07-16,189,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,194,20,163
2022-07-16,190,The Best That I Could Do 1978 - 1988,John Mellencamp,-,33,66
2022-07-16,191,Channel Orange,Frank Ocean,174,2,87
2022-07-16,192,Minions: The Rise Of Gru,Soundtrack,-,192,1
2022-07-16,193,Sublime,Sublime,-,13,188
2022-07-16,194,Greatest Hits,The Notorious B.I.G.,96,1,307
2022-07-16,195,Tha Carter III,Lil Wayne,-,1,187
2022-07-16,196,AM,Arctic Monkeys,-,6,206
2022-07-16,197,Currents,Tame Impala,189,4,70
2022-07-16,198,24K Magic,Bruno Mars,-,2,195
2022-07-16,199,KG0516,Karol G,-,20,44
2022-07-16,200,A Rock,HARDY,-,24,19
