chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2022-01-15,1,Encanto,Soundtrack,7,1,6
2022-01-15,2,30,Adele,1,1,7
2022-01-15,3,Dangerous: The Double Album,Morgan Wallen,5,1,52
2022-01-15,4,Sour,Olivia Rodrigo,4,1,33
2022-01-15,5,Red (Taylor's Version),Taylor Swift,3,1,8
2022-01-15,6,Certified Lover Boy,Drake,11,1,18
2022-01-15,7,Planet Her,Doja Cat,15,2,28
2022-01-15,8,The Highlights,The Weeknd,13,2,47
2022-01-15,9,Fighting Demons,Juice WRLD,12,2,4
2022-01-15,10,Hall Of Fame,Polo G,20,1,30
2022-01-15,11,=,Ed Sheeran,16,1,10
2022-01-15,12,Still Over It,Summer Walker,26,1,9
2022-01-15,13,F*ck Love,The Kid LAROI,29,1,76
2022-01-15,14,Happier Than Ever,Billie Eilish,21,1,23
2022-01-15,15,Rumours,Fleetwood Mac,39,1,458
2022-01-15,16,Montero,Lil Nas X,42,2,16
2022-01-15,17,Live Life Fast,Roddy Ricch,25,4,3
2022-01-15,18,Future Nostalgia,Dua Lipa,52,3,92
2022-01-15,19,My Turn,Lil Baby,44,1,97
2022-01-15,20,Shoot For The Stars Aim For The Moon,Pop Smoke,43,1,79
2022-01-15,21,Hollywood's Bleeding,Post Malone,41,1,122
2022-01-15,22,An Evening With Silk Sonic,Silk Sonic (Bruno Mars & Anderson .Paak),31,2,8
2022-01-15,23,Goodbye & Good Riddance,Juice WRLD,40,4,190
2022-01-15,24,What You See Is What You Get,Luke Combs,46,1,113
2022-01-15,25,SoulFly,Rod Wave,51,1,41
2022-01-15,26,Donda,Kanye West,56,1,19
2022-01-15,27,From The Bayou,YoungBoy Never Broke Again & Birdman,30,19,4
2022-01-15,28,Justice,Justin Bieber,48,1,42
2022-01-15,29,Legends Never Die,Juice WRLD,53,1,78
2022-01-15,30,"good kid, m.A.A.d city",Kendrick Lamar,36,2,480
2022-01-15,31,A Gangsta's Pain,Moneybagg Yo,57,1,37
2022-01-15,32,Folklore,Taylor Swift,49,1,76
2022-01-15,33,"Sincerely, Kentrell",YoungBoy Never Broke Again,62,1,15
2022-01-15,34,Fine Line,Harry Styles,33,1,108
2022-01-15,35,Evermore,Taylor Swift,35,1,56
2022-01-15,36,Who Is Nardo Wick?,Nardo Wick,71,19,5
2022-01-15,37,Greatest Hits,Queen,60,8,472
2022-01-15,38,Sniper Gang Presents Syko Bob & SnapKatt: Nightmare Babies,Various Artists,68,38,7
2022-01-15,39,Anniversary Trilogy,Bad Bunny,-,39,1
2022-01-15,40,Whole Lotta Red,Playboi Carti,45,1,48
2022-01-15,41,This One's For You,Luke Combs,69,4,240
2022-01-15,42,Curtain Call: The Hits,Eminem,78,1,562
2022-01-15,43,If I Know Me,Morgan Wallen,75,10,171
2022-01-15,44,Diamonds,Elton John,55,7,217
2022-01-15,45,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,50,1,145
2022-01-15,46,Dreamland,Glass Animals,94,7,61
2022-01-15,47,Hamilton: An American Musical,Original Broadway Cast,70,2,328
2022-01-15,48,The Voice Of The Heroes,Lil Baby & Lil Durk,81,1,31
2022-01-15,49,Starting Over,Chris Stapleton,72,3,60
2022-01-15,50,Traveller,Chris Stapleton,73,1,330
2022-01-15,51,Ctrl,SZA,104,3,239
2022-01-15,52,Death Race For Love,Juice WRLD,93,1,148
2022-01-15,53,The Melodic Blue,Baby Keem,95,5,17
2022-01-15,54,Abbey Road,The Beatles,47,1,444
2022-01-15,55,YHLQMDLG,Bad Bunny,97,2,97
2022-01-15,56,Lover,Taylor Swift,83,1,124
2022-01-15,57,Positions,Ariana Grande,74,1,62
2022-01-15,58,Chronicle The 20 Greatest Hits,Creedence Clearwater Revival,91,18,571
2022-01-15,59,ASTROWORLD,Travis Scott,82,1,179
2022-01-15,60,Nevermind,Nirvana,76,1,557
2022-01-15,61,Sing 2,Soundtrack,103,61,2
2022-01-15,62,Luv Is Rage 2,Lil Uzi Vert,107,1,228
2022-01-15,63,El Ultimo Tour del Mundo,Bad Bunny,102,1,58
2022-01-15,64,beerbongs & bentleys,Post Malone,109,1,193
2022-01-15,65,DAMN.,Kendrick Lamar,86,1,247
2022-01-15,66,Hot Pink,Doja Cat,114,9,114
2022-01-15,67,"Universe: The 3rd Album, Neo Culture Technology (2021)",NCT,32,20,3
2022-01-15,68,The GOAT,Polo G,110,2,86
2022-01-15,69,Let It Be (Soundtrack),The Beatles,61,1,73
2022-01-15,70,Fearless (Taylor's Version),Taylor Swift,59,1,38
2022-01-15,71,1989,Taylor Swift,123,1,369
2022-01-15,72,25,Adele,99,1,199
2022-01-15,73,Eternal Atake,Lil Uzi Vert,116,1,96
2022-01-15,74,2014 Forest Hills Drive,J. Cole,90,1,370
2022-01-15,75,?,XXXTENTACION,108,1,199
2022-01-15,76,Scorpion,Drake,126,1,184
2022-01-15,77,÷ (Divide),Ed Sheeran,113,1,253
2022-01-15,78,Over It,Summer Walker,121,2,118
2022-01-15,79,Take Care,Drake,131,1,462
2022-01-15,80,Legend: The Best Of...,Bob Marley And The Wailers,101,5,712
2022-01-15,81,21,Adele,105,1,523
2022-01-15,82,Las Leyendas Nunca Mueren,Anuel AA,125,30,6
2022-01-15,83,Journey's Greatest Hits,Journey,-,10,694
2022-01-15,84,Bigger Than Life Or Death,EST Gee,98,7,16
2022-01-15,85,Pray 4 Love,Rod Wave,120,2,92
2022-01-15,86,AM,Arctic Monkeys,87,6,181
2022-01-15,87,The Lockdown Sessions,Elton John,77,10,11
2022-01-15,88,The Off-Season,J. Cole,111,1,34
2022-01-15,89,Greatest Hits,Tom Petty And The Heartbreakers,100,2,443
2022-01-15,90,Greatest Hits,2Pac,127,3,404
2022-01-15,91,Die Lit,Playboi Carti,141,3,110
2022-01-15,92,Doo-Wops & Hooligans,Bruno Mars,148,3,553
2022-01-15,93,Metallica,Metallica,106,1,641
2022-01-15,94,Greatest Hits,Guns N' Roses,124,3,556
2022-01-15,95,Tickets To My Downfall,Machine Gun Kelly,138,1,67
2022-01-15,96,Stoney,Post Malone,143,4,265
2022-01-15,97,reputation,Taylor Swift,156,1,172
2022-01-15,98,Shiesty Season,Pooh Shiesty,147,3,48
2022-01-15,99,Views,Drake,129,1,295
2022-01-15,100,Arcane League Of Legends,Soundtrack,136,100,6
2022-01-15,101,Believers Never Die: Greatest Hits,Fall Out Boy,149,77,25
2022-01-15,102,Thats What They All Say,Jack Harlow,166,5,56
2022-01-15,103,When It's All Said And Done... Take Time,Giveon,144,5,43
2022-01-15,104,Man On The Moon: The End Of Day,Kid Cudi,153,4,208
2022-01-15,105,Dont Smile At Me,Billie Eilish,89,14,211
2022-01-15,106,The Voice,Lil Durk,150,2,55
2022-01-15,107,Gold: Greatest Hits,ABBA,115,25,203
2022-01-15,108,The Essential Michael Jackson,Michael Jackson,-,31,376
2022-01-15,109,Graduation,Kanye West,177,1,205
2022-01-15,110,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,159,20,137
2022-01-15,111,B4 AVA,A Boogie Wit da Hoodie,132,26,4
2022-01-15,112,Invasion Of Privacy,Cardi B,172,1,196
2022-01-15,113,Macon,Jason Aldean,134,8,8
2022-01-15,114,Circles,Mac Miller,119,3,67
2022-01-15,115,Man On The Moon III: The Chosen,Kid Cudi,85,2,20
2022-01-15,116,Still Sleep?,Sleepy Hallow,191,16,31
2022-01-15,117,Expensive Pain,Meek Mill,140,3,14
2022-01-15,118,Something For Thee Hotties: From Thee Archives,Megan Thee Stallion,178,5,10
2022-01-15,119,Top,YoungBoy Never Broke Again,182,1,68
2022-01-15,120,MAP OF THE SOUL : 7,BTS,176,1,92
2022-01-15,121,Magic,Nas,27,27,2
2022-01-15,122,Inside (The Songs),Bo Burnham,96,7,24
2022-01-15,123,Back In Black,AC/DC,157,4,497
2022-01-15,124,Moana,Soundtrack,199,2,261
2022-01-15,125,IGOR,"Tyler, The Creator",169,1,117
2022-01-15,126,Country Stuff (EP),Walker Hayes,-,32,25
2022-01-15,127,Blurryface,twenty one pilots,122,1,326
2022-01-15,128,Purgatory,Tyler Childers,151,106,78
2022-01-15,129,Born To Die,Lana Del Rey,112,2,414
2022-01-15,130,Blonde,Frank Ocean,-,1,259
2022-01-15,131,"Thank U, Next",Ariana Grande,161,1,152
2022-01-15,132,American Teen,Khalid,130,4,253
2022-01-15,133,Free Dem Boyz,42 Dugg,188,8,32
2022-01-15,134,Vice Versa,Rauw Alejandro,158,17,28
2022-01-15,135,Swimming,Mac Miller,190,3,174
2022-01-15,136,Human: The Double Album,Cody Johnson,179,19,9
