chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2022-04-30,1,Call Me If You Get Lost,"Tyler, The Creator",120,1,37
2022-04-30,2,Dangerous: The Double Album,Morgan Wallen,2,1,67
2022-04-30,3,7220,Lil Durk,1,1,6
2022-04-30,4,Encanto,Soundtrack,3,1,21
2022-04-30,5,Sour,Olivia Rodrigo,5,1,48
2022-04-30,6,Certified Lover Boy,Drake,6,1,33
2022-04-30,7,Planet Her,Doja Cat,8,2,43
2022-04-30,8,The Highlights,The Weeknd,60,2,62
2022-04-30,9,DS4EVER,Gunna,12,1,15
2022-04-30,10,My Turn,Lil Baby,13,1,112
2022-04-30,11,Moving Pictures,Rush,-,3,76
2022-04-30,12,YHLQMDLG,Bad Bunny,16,2,112
2022-04-30,13,Fine Line,Harry Styles,34,1,123
2022-04-30,14,Happier Than Ever,Billie Eilish,17,1,38
2022-04-30,15,"good kid, m.A.A.d city",Kendrick Lamar,32,2,495
2022-04-30,16,What You See Is What You Get,Luke Combs,27,1,128
2022-04-30,17,Fighting Demons,Juice WRLD,18,2,19
2022-04-30,18,Hollywood's Bleeding,Post Malone,30,1,137
2022-04-30,19,Back For Everything,Kodak Black,23,2,8
2022-04-30,20,F*ck Love,The Kid LAROI,26,1,91
2022-04-30,21,Shoot For The Stars Aim For The Moon,Pop Smoke,24,1,94
2022-04-30,22,Justice,Justin Bieber,25,1,57
2022-04-30,23,Goodbye & Good Riddance,Juice WRLD,29,4,205
2022-04-30,24,This One's For You,Luke Combs,38,4,255
2022-04-30,25,Future Nostalgia,Dua Lipa,31,3,107
2022-04-30,26,Red (Taylor's Version),Taylor Swift,33,1,23
2022-04-30,27,Rumours,Fleetwood Mac,36,1,473
2022-04-30,28,Nevermind,Nirvana,41,1,572
2022-04-30,29,If I Know Me,Morgan Wallen,49,10,186
2022-04-30,30,=,Ed Sheeran,39,1,25
2022-04-30,31,Dawn FM,The Weeknd,37,2,15
2022-04-30,32,Greatest Hits,Queen,44,8,487
2022-04-30,33,Legends Never Die,Juice WRLD,42,1,93
2022-04-30,34,2 Alive,Yeat,20,6,9
2022-04-30,35,Mainstream Sellout,Machine Gun Kelly,15,1,4
2022-04-30,36,B.I.B.L.E.,Fivio Foreign,9,9,2
2022-04-30,37,Diamonds,Elton John,53,7,232
2022-04-30,38,Last Ones Left,42 Dugg & EST Gee,7,7,2
2022-04-30,39,Hall Of Fame,Polo G,43,1,45
2022-04-30,40,Montero,Lil Nas X,40,2,31
2022-04-30,41,DAMN.,Kendrick Lamar,66,1,262
2022-04-30,42,SoulFly,Rod Wave,52,1,56
2022-04-30,43,Starting Over,Chris Stapleton,46,3,75
2022-04-30,44,El Ultimo Tour del Mundo,Bad Bunny,45,1,73
2022-04-30,45,Evermore,Taylor Swift,128,1,71
2022-04-30,46,Unlimited Love,Red Hot Chili Peppers,11,1,3
2022-04-30,47,30,Adele,51,1,22
2022-04-30,48,Take Care,Drake,57,1,477
2022-04-30,49,Hamilton: An American Musical,Original Broadway Cast,59,2,343
2022-04-30,50,Traveller,Chris Stapleton,56,1,345
2022-04-30,51,IGOR,"Tyler, The Creator",50,1,132
2022-04-30,52,Familia,Camila Cabello,10,10,2
2022-04-30,53,Still Over It,Summer Walker,55,1,24
2022-04-30,54,Curtain Call: The Hits,Eminem,153,1,576
2022-04-30,55,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,62,1,160
2022-04-30,56,Greatest Hits,2Pac,58,3,419
2022-04-30,57,Death Race For Love,Juice WRLD,63,1,163
2022-04-30,58,Country Stuff: The Album,Walker Hayes,61,9,13
2022-04-30,59,Thats What They All Say,Jack Harlow,47,5,71
2022-04-30,60,Dreamland,Glass Animals,64,7,76
2022-04-30,61,Folklore,Taylor Swift,70,1,91
2022-04-30,62,Fear Of The Dawn,Jack White,4,4,2
2022-04-30,63,Scorpion,Drake,67,1,199
2022-04-30,64,An Evening With Silk Sonic,Silk Sonic (Bruno Mars & Anderson .Paak),54,2,23
2022-04-30,65,Starboy,The Weeknd,77,1,238
2022-04-30,66,Chronicle The 20 Greatest Hits,Creedence Clearwater Revival,76,18,586
2022-04-30,67,Graduation,Kanye West,68,1,220
2022-04-30,68,A Gangsta's Pain,Moneybagg Yo,72,1,52
2022-04-30,69,Donda,Kanye West,73,1,34
2022-04-30,70,Luv Is Rage 2,Lil Uzi Vert,74,1,243
2022-04-30,71,Pink Friday,Nicki Minaj,-,1,76
2022-04-30,72,The College Dropout,Kanye West,79,2,105
2022-04-30,73,777,Latto,69,15,4
2022-04-30,74,Who Is Nardo Wick?,Nardo Wick,75,19,20
2022-04-30,75,2014 Forest Hills Drive,J. Cole,78,1,385
2022-04-30,76,The Melodic Blue,Baby Keem,81,5,32
2022-04-30,77,Hot Pink,Doja Cat,110,9,129
2022-04-30,78,beerbongs & bentleys,Post Malone,84,1,208
2022-04-30,79,Legend: The Best Of...,Bob Marley And The Wailers,93,5,727
2022-04-30,80,Up 2 Me,Yeat,83,58,15
2022-04-30,81,Doo-Wops & Hooligans,Bruno Mars,85,3,568
2022-04-30,82,Man On The Moon: The End Of Day,Kid Cudi,86,4,223
2022-04-30,83,Views,Drake,88,1,310
2022-04-30,84,Journey's Greatest Hits,Journey,91,10,709
2022-04-30,85,ASTROWORLD,Travis Scott,92,1,194
2022-04-30,86,Ctrl,SZA,82,3,254
2022-04-30,87,Greatest Hits,Tom Petty And The Heartbreakers,98,2,458
