date,title,artist,current,previous,peak,weeks,new
2007-12-29,"Noel","Josh Groban",1,1,1,10,False
2007-12-29,"As I Am","Alicia Keys",2,2,1,5,False
2007-12-29,"Long Road Out Of Eden","Eagles",3,3,1,7,False
2007-12-29,"NOW 26","Various Artists",4,4,3,5,False
2007-12-29,"Christmas Song","Mannheim Steamroller",5,11,5,10,False
2007-12-29,"High School Musical 2","Soundtrack",6,6,1,18,False
2007-12-29,"Hannah Montana 2 (Soundtrack)/Meet Miley Cyrus","Miley Cyrus",7,5,1,25,False
2007-12-29,"Taylor Swift","Taylor Swift",8,9,8,60,False
2007-12-29,"Carnival Ride","Carrie Underwood",9,7,1,8,False
2007-12-29,"The Ultimate Hits","Garth Brooks",10,8,3,6,False
2007-12-29,"Face Off","Bow Wow & Omarion",11,0,11,1,True
2007-12-29,"Exclusive","Chris Brown",12,13,4,6,False
2007-12-29,"Still Feels Good","Rascal Flatts",13,14,1,12,False
2007-12-29,"Mothership","Led Zeppelin",14,16,7,5,False
2007-12-29,"Taking Chances","Celine Dion",15,12,3,5,False
2007-12-29,"Jonas Brothers","Jonas Brothers",16,15,5,19,False
2007-12-29,"Coco","Colbie Caillat",17,18,5,22,False
2007-12-29,"5*Stunna","Birdman",18,0,18,1,True
2007-12-29,"The Best Of Andrea Bocelli: Vivere","Andrea Bocelli",19,23,9,7,False
2007-12-29,"Enjoy The Ride","Sugarland",20,19,4,58,False
2007-12-29,"Go","Mario",21,0,21,1,True
2007-12-29,"Hannah Montana","Soundtrack",22,20,1,60,False
2007-12-29,"Raising Sand","Robert Plant / Alison Krauss",23,31,2,8,False
2007-12-29,"Reba Duets","Reba McEntire",24,21,1,13,False
2007-12-29,"8 Diagrams","Wu-Tang Clan",25,0,25,1,True
2007-12-29,"Jordin Sparks","Jordin Sparks",26,24,10,4,False
2007-12-29,"The Dutchess","Fergie",27,29,2,65,False
2007-12-29,"Daughtry","Daughtry",28,32,1,56,False
2007-12-29,"souljaboytellem.com","Soulja Boy Tell'em",29,33,4,11,False
2007-12-29,"Love/Hate","The-Dream",30,0,30,1,True
2007-12-29,"High School Musical","Soundtrack",31,27,1,101,False
2007-12-29,"Audio Day Dream","Blake Lewis",32,10,10,2,False
2007-12-29,"All The Right Reasons","Nickelback",33,38,1,115,False
2007-12-29,"Call Me Irresponsible","Michael Buble",34,63,1,33,False
2007-12-29,"Greatest Hits","Keith Urban",35,25,11,4,False
2007-12-29,"Just Like You","Keyshia Cole",36,37,2,12,False
2007-12-29,"The Solution","Beanie Sigel",37,0,37,1,True
2007-12-29,"22 More Hits","George Strait",38,34,13,5,False
2007-12-29,"One Man Band","James Taylor",39,39,4,30,False
2007-12-29,"American Gangster","JAY-Z",40,30,1,6,False
2007-12-29,"Just Who I Am: Poets & Pirates","Kenny Chesney",41,46,3,14,False
2007-12-29,"High School Musical: Hits Remixed (EP)","Various Artists",42,0,42,1,True
2007-12-29,"Hairspray","Soundtrack",43,44,2,23,False
2007-12-29,"A Toby Keith Classic Christmas: Volumes One & Two","Toby Keith",44,36,23,9,False
2007-12-29,"Magic","Bruce Springsteen",45,57,1,11,False
2007-12-29,"Stockings By The Fire","Various Artists",46,42,34,6,False
2007-12-29,"Minutes To Midnight","Linkin Park",47,56,1,31,False
2007-12-29,"Rock N Roll Jesus","Kid Rock",48,47,1,10,False
2007-12-29,"Dreaming Out Loud","OneRepublic",49,43,17,4,False
2007-12-29,"Everything Is Fine","Josh Turner",50,50,5,7,False
2007-12-29,"Disney Channel Holiday","Various Artists",51,40,32,8,False
2007-12-29,"American Man: Greatest Hits Volume II","Trace Adkins",52,22,22,2,False
2007-12-29,"Blackout","Britney Spears",53,51,2,7,False
2007-12-29,"RIOT!","Paramore",54,49,15,27,False
2007-12-29,"Christmastime In Larryland","Larry The Cable Guy",55,48,42,7,False
2007-12-29,"Rough Around The Edges: Live From Madison Square Garden","Dane Cook",56,45,11,5,False
2007-12-29,"Back To The Traphouse","Gucci Mane",57,0,57,1,True
2007-12-29,"FutureSex/LoveSounds","Justin Timberlake",58,53,1,66,False
2007-12-29,"Some Hearts","Carrie Underwood",59,60,2,109,False
2007-12-29,"Graduation","Kanye West",60,58,1,14,False
2007-12-29,"Echoes, Silence, Patience & Grace","Foo Fighters",61,61,3,12,False
2007-12-29,"It Won't Be Soon Before Long","Maroon 5",62,66,1,30,False
2007-12-29,"Exile On Mainstream","matchbox twenty",63,64,3,11,False
2007-12-29,"The Altar And The Door","Casting Crowns",64,68,2,16,False
2007-12-29,"WOW Hits 2008","Various Artists",65,72,56,11,False
2007-12-29,"Back To Black","Amy Winehouse",66,82,6,40,False
2007-12-29,"Alvin And The Chipmunks","Soundtrack",67,133,67,2,False
2007-12-29,"Live At Piedmont Park","Dave Matthews Band",68,0,68,1,True
2007-12-29,"Lost Highway","Bon Jovi",69,73,1,26,False
2007-12-29,"5th Gear","Brad Paisley",70,79,3,26,False
2007-12-29,"Italia","Chris Botti",71,94,27,12,False
2007-12-29,"Enchanted","Soundtrack",72,55,39,4,False
2007-12-29,"One Chance","Paul Potts",73,59,23,13,False
2007-12-29,"The Best Damn Thing","Avril Lavigne",74,70,1,35,False
2007-12-29,"Good Times, Bad Times...Ten Years Of Godsmack","Godsmack",75,35,35,2,False
2007-12-29,"Made","Scarface",76,17,17,2,False
2007-12-29,"This Christmas","Soundtrack",77,62,53,4,False
2007-12-29,"Good Girl Gone Bad","Rihanna",78,80,2,28,False
2007-12-29,"Timbaland Presents Shock Value","Timbaland",79,76,5,37,False
2007-12-29,"Back Of My Lac'","J. Holiday",80,74,5,11,False
2007-12-29,"It's A Wonderful Christmas","Michael W. Smith",81,69,59,9,False
2007-12-29,"Carnival Vol. II: Memories Of An Immigrant","Wyclef Jean",82,28,28,2,False
2007-12-29,"All That Is Within Me","MercyMe",83,81,15,4,False
2007-12-29,"Complete Clapton","Eric Clapton",84,54,14,10,False
2007-12-29,"The Reminder","Feist",85,130,16,33,False
2007-12-29,"I'm Not Dead","P!nk",86,110,6,74,False
2007-12-29,"Sawdust","The Killers",87,75,12,5,False
2007-12-29,"The Coolest Kidz Bop Christmas Ever!","Kidz Bop Kids",88,71,57,6,False
2007-12-29,"Them Vs. You Vs. Me","Finger Eleven",89,90,31,41,False
2007-12-29,"Motown: A Journey Through Hitsville USA","Boyz II Men",90,88,27,5,False
2007-12-29,"Gangsta Grillz: The Album","Drama",91,26,26,2,False
2007-12-29,"Disney's Karaoke Series: Hannah Montana","Various Artists",92,84,84,9,False
2007-12-29,"Ultimate Santana","Santana",93,91,8,9,False
2007-12-29,"The Naked Brothers Band (Soundtrack)","The Naked Brothers Band",94,86,23,10,False
2007-12-29,"Finding Beauty In Negative Spaces","Seether",95,87,9,8,False
2007-12-29,"Family","LeAnn Rimes",96,92,4,10,False
2007-12-29,"Greatest Hits, Volume One: The Singles","The Goo Goo Dolls",97,67,33,5,False
2007-12-29,"Boys Like Girls","Boys Like Girls",98,99,55,35,False
2007-12-29,"Curtis","50 Cent",99,83,2,14,False
2007-12-29,"All The Lost Souls","James Blunt",100,128,7,13,False
2007-12-29,"Real","Ednita Nazario",101,0,101,1,True
2007-12-29,"Kidz Bop 12","Kidz Bop Kids",102,101,7,19,False
2007-12-29,"B'Day","Beyonce",103,78,1,62,False
2007-12-29,"Awake","Josh Groban",104,111,2,55,False
2007-12-29,"Infinity On High","Fall Out Boy",105,89,1,45,False
2007-12-29,"Me And My Gang","Rascal Flatts",106,100,1,89,False
2007-12-29,"Living Hard","Gary Allan",107,106,3,8,False
2007-12-29,"Avenged Sevenfold","Avenged Sevenfold",108,102,4,7,False
2007-12-29,"Let It Go","Tim McGraw",109,119,1,38,False
2007-12-29,"Continuum","John Mayer",110,97,2,66,False
2007-12-29,"NOW 25","Various Artists",111,107,1,22,False
2007-12-29,"Hear Something Country: Christmas","Various Artists",112,85,82,4,False
2007-12-29,"Home For The Holidays","Elvis Presley",113,105,81,7,False
2007-12-29,"Capaz De Todo Por Ti","K-Paz De La Sierra",114,93,93,3,False
2007-12-29,"The Big Doe Rehab","Ghostface Killah",115,41,41,2,False
2007-12-29,"Little Voice","Sara Bareilles",116,192,45,11,False
2007-12-29,"The Greatest Songs Of The Seventies","Barry Manilow",117,116,4,13,False
2007-12-29,"Disney's Karaoke Series: High School Musical 2","Various Artists",118,98,98,9,False
2007-12-29,"August Rush","Soundtrack",119,103,99,4,False
2007-12-29,"Christmas: Traditions","Mannheim Steamroller",120,112,92,6,False
2007-12-29,"One - X","Three Days Grace",121,125,5,79,False
2007-12-29,"Trans-Siberian Orchestra (EP)","Trans-Siberian Orchestra",122,108,90,7,False
2007-12-29,"The Real Thing: Words And Sounds Vol. 3","Jill Scott",123,113,4,12,False
2007-12-29,"The Hits","Faith Hill",124,120,12,11,False
2007-12-29,"The Very Best Of Diana Krall","Diana Krall",125,156,19,13,False
2007-12-29,"The Best Of 2Pac - Part 1: Thug","2Pac",126,65,65,2,False
2007-12-29,"Greatest Hits","Sara Evans",127,122,8,10,False
2007-12-29,"NOW Party Hits!","Various Artists",128,118,60,5,False
2007-12-29,"The Taylor Swift Holiday Collection (EP)","Taylor Swift",129,96,46,4,False
2007-12-29,"Across The Universe: Deluxe Edition","Soundtrack",130,114,24,14,False
2007-12-29,"Sean Kingston","Sean Kingston",131,117,6,20,False
2007-12-29,"Let It Snow Baby... Let It Reindeer","Relient K",132,104,96,7,False
2007-12-29,"If You're Going Through Hell","Rodney Atkins",133,132,3,74,False
2007-12-29,"Revival","John Fogerty",134,129,14,11,False
2007-12-29,"Home At Last","Billy Ray Cyrus",135,123,20,15,False
2007-12-29,"Headstrong","Ashley Tisdale",136,147,5,26,False
2007-12-29,"A New Journey","Celtic Woman",137,152,4,35,False
2007-12-29,"Heaven, Heartache And The Power Of Love","Trisha Yearwood",138,124,30,5,False
2007-12-29,"Marie Osmond's Magic Of Christmas","Marie Osmond",139,136,93,6,False
2007-12-29,"System","Seal",140,115,35,5,False
2007-12-29,"Elect The Dead","Serj Tankian",141,140,4,8,False
2007-12-29,"How You Live","Point Of Grace",142,149,56,16,False
2007-12-29,"A Hundred Miles Or More: A Collection","Alison Krauss",143,135,10,37,False
2007-12-29,"Into The Wild (Soundtrack)","Eddie Vedder",144,143,11,13,False
2007-12-29,"Flyleaf","Flyleaf",145,141,57,91,False
2007-12-29,"Disney's Holiday Celebration 2007","Various Artists",146,131,125,5,False
2007-12-29,"Cowboy Town","Brooks & Dunn",147,153,13,11,False
2007-12-29,"Super Gangster (Extraordinary Gentleman)","Styles P",148,52,52,2,False
2007-12-29,"Greatest Hits Vol 2: Reflected","Tim McGraw",149,146,2,90,False
2007-12-29,"Songs Of The Season","Randy Travis",150,150,131,6,False
2007-12-29,"Disney's Karaoke Series: High School Musical","Various Artists",151,127,127,7,False
2007-12-29,"15","Buckcherry",152,158,41,87,False
2007-12-29,"WOW Gospel Christmas","Various Artists",153,109,78,5,False
2007-12-29,"Still On Top - The Greatest Hits","Van Morrison",154,138,48,6,False
2007-12-29,"Big Dog Daddy","Toby Keith",155,161,1,26,False
2007-12-29,"See The Morning","Chris Tomlin",156,179,15,47,False
2007-12-29,"A Place To Land","Little Big Town",157,148,24,6,False
2007-12-29,"The Best Of 2Pac - Part 2: Life","2Pac",158,77,77,2,False
2007-12-29,"Wisin Vs. Yandel: Los Extraterrestres","Wisin & Yandel",159,126,14,6,False
2007-12-29,"Relentless","Jason Aldean",160,137,4,29,False
2007-12-29,"Jewels In The Crown: Duets With The Queen","Aretha Franklin",161,159,54,5,False
2007-12-29,"Little Bit Of Life","Craig Morgan",162,181,57,12,False
2007-12-29,"Hairspray: Collector's Edition","Soundtrack",163,144,90,4,False
2007-12-29,"Frank","Amy Winehouse",164,145,61,4,False
2007-12-29,"This Moment","Steven Curtis Chapman",165,0,47,6,False
2007-12-29,"Homecoming","Jim Brickman",166,155,96,6,False
2007-12-29,"Chrome Dreams II","Neil Young",167,162,11,8,False
2007-12-29,"(portable sounds)","tobyMac",168,0,10,33,False
2007-12-29,"Every Second Counts","Plain White T's",169,164,10,42,False
2007-12-29,"Shine","Joni Mitchell",170,173,14,12,False
2007-12-29,"Christmas Songs","Jars Of Clay",171,139,130,4,False
2007-12-29,"Christmas Number 1's","Various Artists",172,95,85,3,False
2007-12-29,"Spirit Of The Season","Mormon Tabernacle Choir And Orchestra At Temple Square With Sissel",173,154,154,3,False
2007-12-29,"Greatest Hits","David Gray",174,0,96,4,False
2007-12-29,"I-Empire","Angels & Airwaves",175,142,9,6,False
2007-12-29,"It Just Comes Natural","George Strait",176,166,3,56,False
2007-12-29,"Dirt Farmer","Levon Helm",177,0,102,4,False
2007-12-29,"Some People Change","Montgomery Gentry",178,182,23,40,False
2007-12-29,"La Vida... Es Un Ratico","Juanes",179,175,13,8,False
2007-12-29,"By The People, For The People","Mudvayne",180,121,51,3,False
2007-12-29,"Konvicted","Akon",181,167,2,57,False
2007-12-29,"The Real Testament","Plies",182,151,2,19,False
2007-12-29,"TCG","The Cheetah Girls",183,177,44,9,False
2007-12-29,"Jimmy Buffett Live In Anguilla","Jimmy Buffett",184,172,54,5,False
2007-12-29,"Trav'lin' Light","Queen Latifah",185,178,11,12,False
2007-12-29,"Crazy Ex-Girlfriend","Miranda Lambert",186,189,6,33,False
2007-12-29,"Who We Are","Lifehouse",187,0,14,25,False
2007-12-29,"Precious Memories","Alan Jackson",188,191,4,81,False
2007-12-29,"Remedy","David Crowder Band",189,0,22,9,False
2007-12-29,"I Am","Chrisette Michele",190,180,29,26,False
2007-12-29,"Drastic Fantastic","KT Tunstall",191,195,9,12,False
2007-12-29,"Love","The Beatles",192,0,4,54,False
2007-12-29,"Lo Mejor De Andrea Bocelli: Vivere","Andrea Bocelli",193,0,193,3,False
2007-12-29,"Thirsty","Marvin Sapp",194,0,112,19,False
