chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2026-01-03,1,All I Want For Christmas Is You,Mariah Carey,1,1,79
2026-01-03,2,Rockin' Around The Christmas Tree,Brenda Lee,3,1,71
2026-01-03,3,Jingle Bell Rock,Bobby Helms,2,2,68
2026-01-03,4,Last Christmas,Wham!,4,2,53
2026-01-03,5,Santa Tell Me,Ariana Grande,5,5,36
2026-01-03,6,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",6,6,56
2026-01-03,7,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,8,7,42
2026-01-03,8,Underneath The Tree,Kelly Clarkson,7,7,39
2026-01-03,9,It's The Most Wonderful Time Of The Year,Andy Williams,9,5,52
2026-01-03,10,Sleigh Ride,The Ronettes,12,8,39
2026-01-03,11,Feliz Navidad,Jose Feliciano,14,6,43
2026-01-03,12,A Holly Jolly Christmas,Burl Ives,16,4,51
2026-01-03,13,It's Beginning To Look A Lot Like Christmas,Michael Buble,13,12,31
2026-01-03,14,Christmas (Baby Please Come Home),Darlene Love,17,14,32
2026-01-03,15,Run Rudolph Run,Chuck Berry,19,10,31
2026-01-03,16,White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,20,12,44
2026-01-03,17,Jingle Bells,Frank Sinatra With The Orchestra & Chorus Of Gordon Jenkins,21,16,23
2026-01-03,18,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,23,12,32
2026-01-03,19,Santa Baby,Eartha Kitt With Henri Rene And His Orchestra,24,19,17
2026-01-03,20,Deck The Halls,Nat King Cole,25,16,22
2026-01-03,21,Blue Christmas,Elvis Presley,27,18,21
2026-01-03,22,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,28,21,29
2026-01-03,23,Christmastime Is Here,Vince Guaraldi Trio,36,23,11
2026-01-03,24,Please Come Home For Christmas,Eagles,33,18,21
2026-01-03,25,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",11,1,27
2026-01-03,26,Wonderful Christmastime,Paul McCartney,32,26,20
2026-01-03,27,Like It's Christmas,Jonas Brothers,29,27,13
2026-01-03,28,The Fate Of Ophelia,Taylor Swift,10,1,12
2026-01-03,29,Mistletoe,Justin Bieber,43,11,18
2026-01-03,30,Rudolph The Red-Nosed Reindeer,Gene Autry & The Pinafores,35,16,33
2026-01-03,31,"Santa, Can't You Hear Me",Kelly Clarkson & Ariana Grande,38,31,8
2026-01-03,32,Little Saint Nick,The Beach Boys,41,25,15
2026-01-03,33,Holly Jolly Christmas,Michael Buble,40,33,5
2026-01-03,34,"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,39,31,17
2026-01-03,35,Baby It's Cold Outside,Dean Martin,45,35,6
2026-01-03,36,Man I Need,Olivia Dean,18,4,18
2026-01-03,37,Merry Christmas,Ed Sheeran & Elton John,42,37,12
2026-01-03,38,(There's No Place Like) Home For The Holidays (1959),Perry Como With Mitchell Ayers And His Orchestra,46,22,16
2026-01-03,39,This Christmas,Donny Hathaway,47,34,10
2026-01-03,40,Winter Wonderland,Darlene Love,50,40,5
2026-01-03,41,Snowman,Sia,-,41,2
2026-01-03,42,Happy Holiday / The Holiday Season,Andy Williams,49,18,24
2026-01-03,43,Santa Claus Is Comin' To Town,Jackson 5,48,30,15
2026-01-03,44,I Saw Mommy Kissing Santa Claus,Jackson 5,-,43,2
2026-01-03,45,Happy Xmas (War Is Over),John & Yoko/The Plastic Ono Band With The Harlem Community Choir,-,38,7
2026-01-03,46,You Make It Feel Like Christmas,Gwen Stefani Featuring Blake Shelton,-,46,2
2026-01-03,47,Linus And Lucy (Peanuts Theme),Vince Guaraldi Trio,-,37,4
2026-01-03,48,Choosin' Texas,Ella Langley,26,11,10
2026-01-03,49,Mele Kalikimaka (Merry Christmas),Bing Crosby & The Andrews Sisters,-,36,2
2026-01-03,50,I'll Be Home For Christmas,Bing Crosby With John Scott Trotter And His Orchestra,-,50,2
2026-01-03,51,Folded,Kehlani,34,7,28
2026-01-03,52,Back To Friends,sombr,30,10,39
2026-01-03,53,FDO,Pooh Shiesty,22,22,2
2026-01-03,54,Opalite,Taylor Swift,37,2,12
2026-01-03,55,Shake The Snow Globe,Gwen Stefani,71,55,4
2026-01-03,56,Where Is My Husband!,RAYE,53,37,13
2026-01-03,57,So Easy (To Fall In Love),Olivia Dean,54,18,13
2026-01-03,58,Tit For Tat,Tate McRae,56,3,13
2026-01-03,59,wgft,Gunna Featuring Burna Boy,57,40,20
2026-01-03,60,20 Cigarettes,Morgan Wallen,58,20,31
2026-01-03,61,Is It A Crime,Mariah The Scientist & Kali Uchis,59,45,20
2026-01-03,62,Don't Mind If I Do,Riley Green Featuring Ella Langley,55,32,21
2026-01-03,63,Gabriela,KATSEYE,60,31,23
2026-01-03,64,4 Raws,EsDeeKid,95,64,2
2026-01-03,65,Yukon,Justin Bieber,62,17,24
2026-01-03,66,Hell At Night,BigXthaPlug Featuring Ella Langley,64,35,20
2026-01-03,67,Mr Recoup,21 Savage & Drake,51,51,2
2026-01-03,68,A Couple Minutes,Olivia Dean,69,55,9
2026-01-03,69,Happen To Me,Russell Dickerson,63,28,36
2026-01-03,70,House Again,Hudson Westbrook,66,47,36
2026-01-03,71,Tears,Sabrina Carpenter,67,3,17
2026-01-03,72,I Thought I Saw Your Face Today,She & Him,74,72,3
2026-01-03,73,6 Months Later,Megan Moroney,65,30,27
2026-01-03,74,Better Me For You (Brown Eyes),Max McNown,68,50,28
2026-01-03,75,Shot Callin,YoungBoy Never Broke Again,72,43,15
2026-01-03,76,The Fall,Cody Johnson,70,68,13
2026-01-03,77,Take Me Thru Dere,"Metro Boomin, Quavo, Breskii & YKNIECE",81,69,13
2026-01-03,78,ErrTime,Cardi B,83,43,13
2026-01-03,79,Amen,Shaboozey & Jelly Roll,73,56,33
2026-01-03,80,Favorite Country Song,HARDY,76,76,9
2026-01-03,81,Phantom,EsDeeKid & Rico Ace,-,81,1
2026-01-03,82,Chanel,Tyla,94,82,2
2026-01-03,83,12 To 12,sombr,79,41,19
2026-01-03,84,Dracula,Tame Impala,78,30,13
2026-01-03,85,Camera,Ed Sheeran,88,58,15
2026-01-03,86,How Far Does A Goodbye Go,Jason Aldean,80,80,11
2026-01-03,87,Days Like These,Luke Combs,87,79,9
2026-01-03,88,The Christmas Song,Olivia Dean,-,88,1
2026-01-03,89,Last One To Know,Gavin Adcock,90,54,19
2026-01-03,90,Cowgirl,Parmalee,84,84,4
2026-01-03,91,Eternity,Alex Warren,75,16,17
2026-01-03,92,Gone Gone Gone,"David Guetta, Teddy Swims & Tones And I",92,91,4
2026-01-03,93,Elizabeth Taylor,Taylor Swift,85,3,12
2026-01-03,94,It Feels Like Christmas,Fall Out Boy,-,94,1
2026-01-03,95,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,100,8,28
2026-01-03,96,3am,Loe Shimmy & Don Toliver,98,96,6
2026-01-03,97,Travelin' Soldier,Cody Johnson,91,12,7
2026-01-03,98,Sugar On My Tongue,"Tyler, The Creator",96,41,23
2026-01-03,99,Turn The Lights Off,KATO Featuring Jon,82,82,2
2026-01-03,100,Die On This Hill,Sienna Spiro,-,100,1
