chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2026-05-16,1,Choosin' Texas,Ella Langley,1,1,29
2026-05-16,2,Be Her,Ella Langley,5,2,12
2026-05-16,3,Drop Dead,Olivia Rodrigo,4,1,3
2026-05-16,4,Man I Need,Olivia Dean,3,2,37
2026-05-16,5,I Just Might,Bruno Mars,2,1,17
2026-05-16,6,So Easy (To Fall In Love),Olivia Dean,6,6,32
2026-05-16,7,Ordinary,Alex Warren,8,1,64
2026-05-16,8,I Can't Love You Anymore,Ella Langley & Morgan Wallen,7,7,2
2026-05-16,9,Folded,Kehlani,10,6,47
2026-05-16,10,Dracula,Tame Impala & JENNIE,18,10,32
2026-05-16,11,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",13,1,46
2026-05-16,12,Daisies,Justin Bieber,12,2,33
2026-05-16,13,Stateside,PinkPantheress With Zara Larsson,15,6,18
2026-05-16,14,The Fate Of Ophelia,Taylor Swift,17,1,31
2026-05-16,15,Risk It All,Bruno Mars,20,4,10
2026-05-16,16,Sleepless In A Hotel Room,Luke Combs,22,11,17
2026-05-16,17,Billie Jean,Michael Jackson,38,1,27
2026-05-16,18,The Great Divide,Noah Kahan,11,6,14
2026-05-16,19,Opalite,Taylor Swift,25,1,31
2026-05-16,20,Doors,Noah Kahan,9,9,2
2026-05-16,21,Babydoll,Dominic Fike,27,16,13
2026-05-16,22,Homewrecker,sombr,30,22,13
2026-05-16,23,Midnight Sun,Zara Larsson,47,23,16
2026-05-16,24,Be By You,Luke Combs,31,12,12
2026-05-16,25,Yukon,Justin Bieber,24,12,43
2026-05-16,26,Pop Dat Thang,DaBaby,43,26,14
2026-05-16,27,Boston,Stella Lefty,42,27,5
2026-05-16,28,The Fall,Cody Johnson,39,26,32
2026-05-16,29,Human Nature,Michael Jackson,-,7,15
2026-05-16,30,Swim,BTS,32,1,7
2026-05-16,31,Loving Life Again,Ella Langley,36,21,7
2026-05-16,32,Beat It,Michael Jackson,-,1,26
2026-05-16,33,Earrings,Malcolm Todd,40,33,10
2026-05-16,34,Change My Mind,Riley Green,41,27,14
2026-05-16,35,E85,Don Toliver,35,15,14
2026-05-16,36,Porch Light,Noah Kahan,21,20,8
2026-05-16,37,Iloveitiloveitiloveit,Bella Kay,37,17,12
2026-05-16,38,Freakin' Out,Dexter And The Moonrocks,46,33,7
2026-05-16,39,End Of August,Noah Kahan,14,14,2
2026-05-16,40,American Girls,Harry Styles,49,4,9
2026-05-16,41,Dashboard,Noah Kahan,19,19,2
2026-05-16,42,Don't Stop 'Til You Get Enough,Michael Jackson,-,1,22
2026-05-16,43,Willing And Able,Noah Kahan,26,26,2
2026-05-16,44,American Cars,Noah Kahan,16,16,2
2026-05-16,45,Body,Don Toliver,52,14,14
2026-05-16,46,Staying Still,Noah Kahan,44,44,2
2026-05-16,47,Downfall,Noah Kahan,23,23,2
2026-05-16,48,Die On This Hill,Sienna Spiro,54,19,20
2026-05-16,49,Fever Dream,Alex Warren,55,21,10
2026-05-16,50,Brunette,Tucker Wetmore,60,36,19
2026-05-16,51,Bottom Of Your Boots,Ella Langley,53,20,4
2026-05-16,52,Let 'Em Know,T.I.,58,33,15
2026-05-16,53,Lush Life,Zara Larsson,61,35,21
2026-05-16,54,Dandelion,Ella Langley,57,27,14
2026-05-16,55,Haircut,Noah Kahan,28,28,2
2026-05-16,56,White Keys,Dominic Fike,59,32,11
2026-05-16,57,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,63,8,47
2026-05-16,58,Dry Spell,Kacey Musgraves,83,55,8
2026-05-16,59,Elizabeth Taylor,Taylor Swift,64,3,27
2026-05-16,60,Motion Party,BossMan Dlow,66,41,8
2026-05-16,61,Deny Deny Deny,Noah Kahan,34,34,2
2026-05-16,62,Don't We,Morgan Wallen,68,48,13
2026-05-16,63,Paid Time Off,Noah Kahan,29,29,2
2026-05-16,64,23,Noah Kahan,33,33,2
2026-05-16,65,Raindance,Dave & Tems,69,49,14
2026-05-16,66,Dan,Noah Kahan,50,50,2
2026-05-16,67,McArthur,"HARDY, Eric Church, Morgan Wallen & Tim McGraw",72,31,14
2026-05-16,68,Beautiful Things,Megan Moroney,73,32,23
2026-05-16,69,Turn This Truck Around,Jordan Davis,74,57,10
2026-05-16,70,Orbiter,Noah Kahan,79,70,2
2026-05-16,71,All Them Horses,Noah Kahan,45,45,2
2026-05-16,72,Pinky Up,KATSEYE,71,28,4
2026-05-16,73,What You Saying,Lil Uzi Vert,70,12,19
2026-05-16,74,Bring Your Love,Madonna & Sabrina Carpenter,-,74,1
2026-05-16,75,What You Need,Tems,77,56,8
2026-05-16,76,Rethink Some Things,Luke Combs,78,46,7
2026-05-16,77,Rein Me In,Sam Fender & Olivia Dean,80,64,8
