chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2026-09-26,1,Choosin' Texas,Ella Langley,1,1,WEEKS AT NO. 1
2026-09-26,2,Boston,Stella Lefty,2,2,WEEKS ON CHART
2026-09-26,3,Been By Now,Morgan Wallen,4,2,WEEKS ON CHART
2026-09-26,4,Hate That I Made You Love Me,Ariana Grande,5,1,WEEKS ON CHART
2026-09-26,5,Dracula,Tame Impala & JENNIE,6,5,WEEKS ON CHART
2026-09-26,6,"I Knew It, I Knew You",Taylor Swift,3,1,WEEKS ON CHART
2026-09-26,7,BbY WOW,Karol G With Judeline & rusowsky,10,7,WEEKS ON CHART
2026-09-26,8,So Easy (To Fall In Love),Olivia Dean,7,5,WEEKS ON CHART
2026-09-26,9,Man I Need,Olivia Dean,8,2,WEEKS ON CHART
2026-09-26,10,Be Her,Ella Langley,9,2,WEEKS ON CHART
2026-09-26,11,Risk It All,Bruno Mars,11,4,WEEKS ON CHART
2026-09-26,12,Stupid Song,Olivia Rodrigo,12,3,WEEKS ON CHART
2026-09-26,13,I Just Might,Bruno Mars,15,1,WEEKS ON CHART
2026-09-26,14,Midnight Sun,Zara Larsson,13,13,WEEKS ON CHART
2026-09-26,15,I Can't Love You Anymore,Ella Langley & Morgan Wallen,14,4,WEEKS ON CHART
2026-09-26,16,Drop Dead,Olivia Rodrigo,16,1,WEEKS ON CHART
2026-09-26,17,Be By You,Luke Combs,17,12,WEEKS ON CHART
2026-09-26,18,Janice STFU,Drake,18,1,WEEKS ON CHART
2026-09-26,19,Babydoll,Dominic Fike,20,16,WEEKS ON CHART
2026-09-26,20,Earrings,Malcolm Todd,19,19,WEEKS ON CHART
2026-09-26,21,Dead Fresh,Lil Baby,21,18,WEEKS ON CHART
2026-09-26,22,Nicole Kidman,ADELA,45,22,WEEKS ON CHART
2026-09-26,23,Loser,Tame Impala,22,18,WEEKS ON CHART
2026-09-26,24,Loving Life Again,Ella Langley,24,21,WEEKS ON CHART
2026-09-26,25,Jaded,Koe Wetzel & Ella Langley,23,19,WEEKS ON CHART
2026-09-26,26,So Good,Jhene Aiko Featuring Kendrick Lamar,-,26,WEEKS ON CHART
2026-09-26,27,The Cure,Olivia Rodrigo,25,5,WEEKS ON CHART
2026-09-26,28,Animal,KATSEYE,27,24,WEEKS ON CHART
