chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2026-01-10,1,The Fate Of Ophelia,Taylor Swift,28,1,13
2026-01-10,2,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",25,1,28
2026-01-10,3,Ordinary,Alex Warren,-,1,46
2026-01-10,4,Man I Need,Olivia Dean,36,4,19
2026-01-10,5,Choosin' Texas,Ella Langley,48,5,11
2026-01-10,6,Folded,Kehlani,51,6,29
2026-01-10,7,Back To Friends,sombr,52,7,40
2026-01-10,8,Opalite,Taylor Swift,54,2,13
2026-01-10,9,Mutt,Leon Thomas,-,6,47
2026-01-10,10,Daisies,Justin Bieber,-,2,24
2026-01-10,11,I Got Better,Morgan Wallen,-,7,29
2026-01-10,12,FDO,Pooh Shiesty,53,12,3
2026-01-10,13,Where Is My Husband!,RAYE,56,13,14
2026-01-10,14,So Easy (To Fall In Love),Olivia Dean,57,14,14
2026-01-10,15,20 Cigarettes,Morgan Wallen,60,15,32
2026-01-10,16,End Of Beginning,Djo,-,11,22
2026-01-10,17,It Depends,Chris Brown Featuring Bryson Tiller,-,16,22
2026-01-10,18,Manchild,Sabrina Carpenter,-,1,26
2026-01-10,19,What I Want,Morgan Wallen Featuring Tate McRae,-,1,28
2026-01-10,20,Tit For Tat,Tate McRae,58,3,14
2026-01-10,21,What You Saying,Lil Uzi Vert,-,21,1
2026-01-10,22,Gabriela,KATSEYE,63,22,24
2026-01-10,23,Don't Mind If I Do,Riley Green Featuring Ella Langley,62,23,22
2026-01-10,24,Love Me Not,Ravyn Lenae,-,5,35
2026-01-10,25,wgft,Gunna Featuring Burna Boy,59,25,21
2026-01-10,26,Nice To Meet You,Myles Smith,-,26,29
2026-01-10,27,Is It A Crime,Mariah The Scientist & Kali Uchis,61,27,21
2026-01-10,28,Hell At Night,BigXthaPlug Featuring Ella Langley,66,28,21
2026-01-10,29,Happen To Me,Russell Dickerson,69,28,37
2026-01-10,30,Yukon,Justin Bieber,65,17,25
2026-01-10,31,6 Months Later,Megan Moroney,73,30,28
