chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2026-08-29,1,Choosin' Texas,Ella Langley,1,1,44
2026-08-29,2,Boston,Stella Lefty,4,2,20
2026-08-29,3,"I Knew It, I Knew You",Taylor Swift,2,1,11
2026-08-29,4,Been By Now,Morgan Wallen,3,2,4
2026-08-29,5,Hate That I Made You Love Me,Ariana Grande,5,1,12
2026-08-29,6,I Can't Love You Anymore,Ella Langley & Morgan Wallen,6,4,17
2026-08-29,7,So Easy (To Fall In Love),Olivia Dean,7,5,47
2026-08-29,8,Dracula,Tame Impala & JENNIE,8,5,47
2026-08-29,9,Man I Need,Olivia Dean,9,2,52
2026-08-29,10,Be Her,Ella Langley,10,2,27
2026-08-29,11,Risk It All,Bruno Mars,11,4,25
2026-08-29,12,Drop Dead,Olivia Rodrigo,12,1,18
2026-08-29,13,I Just Might,Bruno Mars,13,1,32
2026-08-29,14,Stupid Song,Olivia Rodrigo,15,3,10
2026-08-29,15,Midnight Sun,Zara Larsson,14,14,31
2026-08-29,16,Janice STFU,Drake,16,1,14
2026-08-29,17,Be By You,Luke Combs,17,12,27
2026-08-29,18,Loser,Tame Impala,22,18,4
2026-08-29,19,Oh Yeah?,Steve Lacy,20,19,3
2026-08-29,20,Earrings,Malcolm Todd,21,20,25
2026-08-29,21,Babydoll,Dominic Fike,24,16,28
2026-08-29,22,Jaded,Koe Wetzel & Ella Langley,19,19,2
2026-08-29,23,Dead Fresh,Lil Baby,23,18,5
2026-08-29,24,Animal,KATSEYE,30,24,4
2026-08-29,25,Petal,Ariana Grande,18,4,3
2026-08-29,26,The Cure,Olivia Rodrigo,27,5,13
2026-08-29,27,Spend Dat,Yung Miami,26,17,13
2026-08-29,28,Dai Dai (FIFA World Cup Official Song 2026),Shakira X Burna Boy,28,17,10
2026-08-29,29,Shabang,Drake,29,4,14
2026-08-29,30,Loving Life Again,Ella Langley,33,21,22
2026-08-29,31,Hootie Frutti,KATSEYE,-,31,1
2026-08-29,32,What You Need,Tems,32,29,22
2026-08-29,33,Cinderella,Mac Miller Featuring Ty Dolla $ign,35,25,15
2026-08-29,34,Orbiter,Noah Kahan,36,34,17
2026-08-29,35,Self Aware,Temper City,37,35,19
2026-08-29,36,Morning Dew (Donk),Beyonce,31,26,7
2026-08-29,37,Freakin' Out,Dexter And The Moonrocks,43,33,22
2026-08-29,38,BbY WOW,Karol G With Judeline & rusowsky,73,38,2
2026-08-29,39,Mr. Know It All,Teddy Swims,47,39,18
2026-08-29,40,AH HA,Cardi B,34,25,3
2026-08-29,41,Chevy Silverado,Bailey Zimmerman,52,41,9
2026-08-29,42,Raindance,Dave & Tems,49,42,29
2026-08-29,43,Cowgirl,Shaboozey,45,43,7
2026-08-29,44,Something To Lose,Stella Lefty Featuring Vincent Mason,46,40,12
2026-08-29,45,Rein Me In,Sam Fender & Olivia Dean,50,45,22
2026-08-29,46,Hit The Wall,Gracie Abrams,40,26,14
2026-08-29,47,Take Me Back (Leave Me There),Cody Johnson,-,47,1
2026-08-29,48,"Phone, Keys, Wallet",Lainey Wilson & John Mayer,48,48,11
2026-08-29,49,Woman,Kane Brown,55,49,19
2026-08-29,50,Rethink Some Things,Luke Combs,53,46,21
2026-08-29,51,Noble,F3miii,61,51,15
2026-08-29,52,Mexico Honey,Kacey Musgraves,39,39,12
2026-08-29,53,Don't Tell On Me,Jason Aldean,54,34,19
2026-08-29,54,Bloodstream,Alyssa Grace,59,45,7
2026-08-29,55,My Body Isn't Ready,sombr,65,30,8
2026-08-29,56,Ghetto Love Story,BabyChiefDoit,60,44,7
2026-08-29,57,Doors,Noah Kahan,63,9,17
2026-08-29,58,Great Expectation,Sienna Spiro,64,56,7
2026-08-29,59,Hate How You Look,Josh Ross,66,52,20
2026-08-29,60,Willing And Able,Noah Kahan,67,26,17
2026-08-29,61,Ain't In LA,ADELA,84,61,3
2026-08-29,62,Carry On,Kenny Chesney,72,62,9
2026-08-29,63,House Tour,Sabrina Carpenter,62,27,16
2026-08-29,64,Sue Me,Audrey Hobert,85,64,4
2026-08-29,65,Another Drink,Marshmello & Kelsea Ballerini,89,65,3
2026-08-29,66,Ahi,Karol G With Drake,44,44,2
2026-08-29,67,The Feeling,Steve Lacy,75,67,5
2026-08-29,68,Still,Karol G With Bruno Mars,41,41,2
2026-08-29,69,Speed Demon,Justin Bieber,70,66,11
2026-08-29,70,Think As You Drunk,Riley Green,80,70,8
2026-08-29,71,Honeybee,Olivia Rodrigo,71,9,10
2026-08-29,72,Expectations,Olivia Rodrigo,77,20,10
2026-08-29,73,McArthur,"HARDY, Eric Church, Morgan Wallen & Tim McGraw",81,31,29
2026-08-29,74,Maggots For Brains,Olivia Rodrigo,79,12,10
2026-08-29,75,misery.,pupsies,78,50,7
2026-08-29,76,Matadora,Karol G,58,58,4
2026-08-29,77,Reap What You Sow,Pooh Shiesty,56,56,2
2026-08-29,78,Empty Words,Corey Kent,87,78,10
2026-08-29,79,South Of Sanity,Zach Top,92,79,6
2026-08-29,80,The Governor’s Waltz,Phoebe Bridgers,-,80,1
2026-08-29,81,Pinky Up,KATSEYE,-,28,11
2026-08-29,82,Bottom Of Your Boots,Ella Langley,93,20,18
2026-08-29,83,In My Room,Julia Wolf,94,57,16
2026-08-29,84,Like I Do,Ariana Grande,51,24,3
2026-08-29,85,Lost Boys,Phoebe Bridgers,-,85,1
2026-08-29,86,String By,Mack Geiger,95,86,2
2026-08-29,87,Ran To Atlanta,Drake Featuring Future & Molly Santana,91,2,14
2026-08-29,88,Rubberz,Fenix Flexin,90,58,11
2026-08-29,89,Last Man Breathin,Pooh Shiesty,42,42,2
2026-08-29,90,What's Wrong With Me,Olivia Rodrigo & Robert Smith,97,17,10
2026-08-29,91,No Need For Leavin',Kameron Marlowe,99,91,5
2026-08-29,92,National Treasures,Drake,-,6,13
2026-08-29,93,Bobby,Phoebe Bridgers,-,93,1
2026-08-29,94,Iconic By Mistake,"Le Sserafim, ILLIT & KATSEYE",-,38,9
2026-08-29,95,Hands Up,Jelly Roll,-,95,2
2026-08-29,96,Kid Myself,John Morgan,-,96,1
2026-08-29,97,2 Hard 4 The Radio,Drake,86,9,14
2026-08-29,98,Bet On That,Blake Whiten,-,98,1
2026-08-29,99,Ayudame,Los Dos de Tamaulipas,-,99,1
2026-08-29,100,Kill Me,Phoebe Bridgers,-,100,1
