chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2026-07-11,1,Choosin' Texas,Ella Langley,1,1,37
2026-07-11,2,"I Knew It, I Knew You",Taylor Swift,2,1,4
2026-07-11,3,Be Her,Ella Langley,3,2,20
2026-07-11,4,Janice STFU,Drake,6,1,7
2026-07-11,5,Man I Need,Olivia Dean,8,2,45
2026-07-11,6,I Can't Love You Anymore,Ella Langley & Morgan Wallen,9,6,10
2026-07-11,7,Hate That I Made You Love Me,Ariana Grande,7,1,5
2026-07-11,8,Dracula,Tame Impala & JENNIE,10,8,40
2026-07-11,9,Drop Dead,Olivia Rodrigo,5,1,11
2026-07-11,10,I Just Might,Bruno Mars,12,1,25
2026-07-11,11,Stupid Song,Olivia Rodrigo,4,3,3
2026-07-11,12,So Easy (To Fall In Love),Olivia Dean,11,5,40
2026-07-11,13,Boston,Stella Lefty,14,13,13
2026-07-11,14,Risk It All,Bruno Mars,15,4,18
2026-07-11,15,Homewrecker,sombr,16,15,21
2026-07-11,16,Stateside,PinkPantheress With Zara Larsson,17,6,26
2026-07-11,17,Midnight Sun,Zara Larsson,19,17,24
2026-07-11,18,The Cure,Olivia Rodrigo,13,5,6
2026-07-11,19,Spend Dat,Yung Miami,25,19,6
2026-07-11,20,Be By You,Luke Combs,21,12,20
2026-07-11,21,Don't We,Morgan Wallen,22,21,21
2026-07-11,22,Earrings,Malcolm Todd,23,22,18
2026-07-11,23,Shabang,Drake,20,4,7
2026-07-11,24,Honeybee,Olivia Rodrigo,18,9,3
2026-07-11,25,Cinderella,Mac Miller Featuring Ty Dolla $ign,26,25,8
2026-07-11,26,Babydoll,Dominic Fike,29,16,21
2026-07-11,27,Sleepless In A Hotel Room,Luke Combs,32,11,25
2026-07-11,28,E85,Don Toliver,37,15,22
2026-07-11,29,American Girls,Harry Styles,38,4,17
2026-07-11,30,My Body Isn't Ready,sombr,-,30,1
2026-07-11,31,Maggots For Brains,Olivia Rodrigo,24,12,3
2026-07-11,32,Chicago,Michael Jackson,36,26,6
2026-07-11,33,Die On This Hill,Sienna Spiro,40,19,28
2026-07-11,34,Hit The Wall,Gracie Abrams,49,34,7
2026-07-11,35,Expectations,Olivia Rodrigo,27,20,3
2026-07-11,36,Don't Tell On Me,Jason Aldean,47,36,12
2026-07-11,37,Freakin' Out,Dexter And The Moonrocks,41,33,15
2026-07-11,38,Ran To Atlanta,Drake Featuring Future & Molly Santana,39,2,7
2026-07-11,39,Pop Dat Thang,DaBaby,42,26,22
2026-07-11,40,What's Wrong With Me,Olivia Rodrigo & Robert Smith,30,17,3
2026-07-11,41,Change My Mind,Riley Green,46,24,22
2026-07-11,42,My Way,Olivia Rodrigo,28,15,3
2026-07-11,43,Loving Life Again,Ella Langley,35,21,15
2026-07-11,44,What You Need,Tems,61,44,15
2026-07-11,45,Beautiful Things,Megan Moroney,62,32,31
2026-07-11,46,Human Nature,Michael Jackson,45,7,23
2026-07-11,47,The Great Divide,Noah Kahan,44,6,22
2026-07-11,48,u + me = <3,Olivia Rodrigo,33,19,3
2026-07-11,49,Iconic By Mistake,"Le Sserafim, ILLIT & KATSEYE",43,38,3
2026-07-11,50,2 Hard 4 The Radio,Drake,51,9,7
2026-07-11,51,Begged,Olivia Rodrigo,31,16,3
2026-07-11,52,Orbiter,Noah Kahan,57,52,10
2026-07-11,53,Fever Dream,Alex Warren,56,21,18
2026-07-11,54,Look At My Life,Gracie Abrams,-,54,1
2026-07-11,55,Less,Olivia Rodrigo,34,21,3
2026-07-11,56,Whisper My Name,Drake,48,3,7
2026-07-11,57,Self Aware,Temper City,60,57,12
2026-07-11,58,Motion Party,BossMan Dlow,53,37,16
2026-07-11,59,Mexico Honey,Kacey Musgraves,59,59,5
2026-07-11,60,The Time Of My Life,Benson Boone,-,60,1
2026-07-11,61,Noble,F3miii,70,61,8
2026-07-11,62,Hate How You Look,Josh Ross,52,52,13
2026-07-11,63,Iloveitiloveitiloveit,Bella Kay,58,17,20
2026-07-11,64,National Treasures,Drake,55,6,7
2026-07-11,65,Doors,Noah Kahan,64,9,10
2026-07-11,66,Raindance,Dave & Tems,65,49,22
2026-07-11,67,Dai Dai (FIFA World Cup Official Song 2026),Shakira X Burna Boy,74,67,3
2026-07-11,68,Radio,Future,-,68,1
2026-07-11,69,Piece Of Your Love,Rod Wave,-,69,1
2026-07-11,70,McArthur,"HARDY, Eric Church, Morgan Wallen & Tim McGraw",69,31,22
2026-07-11,71,Rubberz,Fenix Flexin,66,63,4
2026-07-11,72,Something To Lose,Stella Lefty Featuring Vincent Mason,67,67,5
2026-07-11,73,Cigarette Smoke,Olivia Rodrigo,50,27,3
2026-07-11,74,Bottom Of Your Boots,Ella Langley,72,20,12
2026-07-11,75,Woman,Kane Brown,73,73,12
2026-07-11,76,Swim,BTS,63,1,15
2026-07-11,77,My Way,Riley Green,75,70,8
2026-07-11,78,Willing And Able,Noah Kahan,71,26,10
2026-07-11,79,Purple,Olivia Rodrigo,54,25,3
2026-07-11,80,I Want You,Cody Johnson,-,80,2
2026-07-11,81,Damned If I Do,Vincent Mason,77,77,8
2026-07-11,82,House Tour,Sabrina Carpenter,68,27,9
2026-07-11,83,Rein Me In,Sam Fender & Olivia Dean,81,64,15
2026-07-11,84,Speed Demon,Justin Bieber,92,66,4
2026-07-11,85,Rethink Some Things,Luke Combs,80,46,14
2026-07-11,86,White Keys,Dominic Fike,79,32,19
2026-07-11,87,Is It Cool?,Steve Lacy Featuring SZA,-,87,1
2026-07-11,88,"Phone, Keys, Wallet",Lainey Wilson & John Mayer,82,80,4
2026-07-11,89,Plot Twist,Drake,76,11,7
2026-07-11,90,Rocky Mountain Low,Corey Kent & Koe Wetzel,85,84,10
2026-07-11,91,B's On The Table,Drake Featuring 21 Savage,78,12,7
2026-07-11,92,Chevy Silverado,Bailey Zimmerman,89,89,2
2026-07-11,93,Mr. Know It All,Teddy Swims,84,76,11
2026-07-11,94,Cowgirl,Shaboozey,-,94,2
2026-07-11,95,Carry On,Kenny Chesney,100,95,2
2026-07-11,96,Empty Words,Corey Kent,93,93,5
2026-07-11,97,Kingdom Of Fear,Cameron Whitcomb,96,96,3
2026-07-11,98,What Did I Miss?,Drake,83,2,19
2026-07-11,99,No Need For Leavin',Kameron Marlowe,-,99,1
2026-07-11,100,I'm Spent,Drake Featuring Loe Shimmy,88,34,7
