chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2024-02-24,1,Lovin On Me,Jack Harlow,1,1,14
2024-02-24,2,Texas Hold 'Em,Beyonce,-,2,1
2024-02-24,3,Carnival,¥$: Kanye West & Ty Dolla $ign,-,3,1
2024-02-24,4,Beautiful Things,Benson Boone,3,3,4
2024-02-24,5,Lose Control,Teddy Swims,2,2,27
2024-02-24,6,Cruel Summer,Taylor Swift,4,1,41
2024-02-24,7,Snooze,SZA,5,2,61
2024-02-24,8,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,6,1,25
2024-02-24,9,Greedy,Tate McRae,7,3,22
2024-02-24,10,Stick Season,Noah Kahan,11,10,20
2024-02-24,11,Fast Car,Luke Combs,8,2,47
2024-02-24,12,Agora Hills,Doja Cat,9,7,21
2024-02-24,13,Water,Tyla,12,7,20
2024-02-24,14,Last Night,Morgan Wallen,15,1,55
2024-02-24,15,Redrum,21 Savage,14,5,5
2024-02-24,16,Thinkin' Bout Me,Morgan Wallen,16,7,50
2024-02-24,17,Flowers,Miley Cyrus,10,1,52
2024-02-24,18,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,18,1,16
2024-02-24,19,Paint The Town Red,Doja Cat,17,1,28
2024-02-24,20,Yeah!,Usher Featuring Lil Jon & Ludacris,-,1,46
2024-02-24,21,Never Lose Me,Flo Milli,19,18,9
2024-02-24,22,La Diabla,Xavi,25,20,9
2024-02-24,23,Fuk Sumn,¥$: Kanye West & Ty Dolla $ign,-,23,1
2024-02-24,24,Pretty Little Poison,Warren Zeiders,24,24,23
2024-02-24,25,Houdini,Dua Lipa,22,11,14
2024-02-24,26,Back To Me,¥$: Kanye West & Ty Dolla $ign,-,26,1
2024-02-24,27,What Was I Made For?,Billie Eilish,20,14,30
2024-02-24,28,Forever,Noah Kahan,-,28,1
2024-02-24,29,Where The Wild Things Are,Luke Combs,26,26,13
2024-02-24,30,Talking,¥$: Kanye West & Ty Dolla $ign Featuring North West,-,30,1
2024-02-24,31,"Yes, And?",Ariana Grande,21,1,5
2024-02-24,32,Made For Me,Muni Long,28,28,5
2024-02-24,33,Burn,¥$: Kanye West & Ty Dolla $ign,-,33,1
2024-02-24,34,Vultures,¥$: Kanye West & Ty Dolla $ign Featuring Lil Durk & Bump J,-,34,1
2024-02-24,35,The Painter,Cody Johnson,30,30,19
2024-02-24,36,Good Good,"Usher, Summer Walker & 21 Savage",45,25,27
