chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2024-07-20,1,Not Like Us,Kendrick Lamar,3,1,10
2024-07-20,2,A Bar Song (Tipsy),Shaboozey,1,1,13
2024-07-20,3,I Had Some Help,Post Malone Featuring Morgan Wallen,2,1,9
2024-07-20,4,Million Dollar Baby,Tommy Richman,5,2,11
2024-07-20,5,Espresso,Sabrina Carpenter,4,3,13
2024-07-20,6,Please Please Please,Sabrina Carpenter,6,1,5
2024-07-20,7,Lies Lies Lies,Morgan Wallen,-,7,1
2024-07-20,8,Too Sweet,Hozier,7,1,16
2024-07-20,9,Beautiful Things,Benson Boone,8,2,25
2024-07-20,10,Lose Control,Teddy Swims,9,1,48
2024-07-20,11,Birds Of A Feather,Billie Eilish,11,9,8
2024-07-20,12,Pink Skies,Zach Bryan,13,6,7
2024-07-20,13,"Good Luck, Babe!",Chappell Roan,10,10,14
2024-07-20,14,28,Zach Bryan,-,14,1
2024-07-20,15,Cowgirls,Morgan Wallen Featuring ERNEST,12,12,30
2024-07-20,16,Fortnight,Taylor Swift Featuring Post Malone,15,1,12
2024-07-20,17,Like That,"Future, Metro Boomin & Kendrick Lamar",14,1,16
2024-07-20,18,Houdini,Eminem,16,2,6
2024-07-20,19,Saturn,SZA,18,6,20
2024-07-20,20,Miles On It,Marshmello & Kane Brown,20,20,10
2024-07-20,21,American Nights,Zach Bryan,-,21,1
2024-07-20,22,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,19,1,46
2024-07-20,23,Austin,Dasha,21,19,18
2024-07-20,24,We Can't Be Friends (Wait For Your Love),Ariana Grande,26,1,18
2024-07-20,25,Pour Me A Drink,Post Malone Featuring Blake Shelton,17,12,3
2024-07-20,26,Wanna Be,GloRilla & Megan Thee Stallion,22,11,14
2024-07-20,27,Tobey,"Eminem, Big Sean & BabyTron",95,27,2
2024-07-20,28,Lunch,Billie Eilish,25,5,8
2024-07-20,29,Whiskey Whiskey,Moneybagg Yo Featuring Morgan Wallen,23,21,4
2024-07-20,30,Feather,Sabrina Carpenter,24,21,32
2024-07-20,31,Ain't No Love In Oklahoma,Luke Combs,34,23,8
2024-07-20,32,TGIF,GloRilla,28,28,3
2024-07-20,33,Tough,Quavo & Lana Del Rey,-,33,1
2024-07-20,34,I Am Not Okay,Jelly Roll,29,29,4
2024-07-20,35,Lovin On Me,Jack Harlow,30,1,35
2024-07-20,36,High Road,Koe Wetzel & Jessie Murph,27,27,5
2024-07-20,37,Stick Season,Noah Kahan,33,9,41
2024-07-20,38,Yeah Glo!,GloRilla,31,28,22
2024-07-20,39,Hot To Go!,Chappell Roan,35,35,6
2024-07-20,40,You Look Like You Love Me,Ella Langley Featuring Riley Green,36,36,3
2024-07-20,41,Devil Is A Lie,Tommy Richman,32,32,4
2024-07-20,42,Slow It Down,Benson Boone,39,34,16
2024-07-20,43,Gata Only,FloyyMenor X Cris Mj,37,27,17
2024-07-20,44,Si Antes Te Hubiera Conocido,Karol G,38,34,3
2024-07-20,45,Mamushi,Megan Thee Stallion Featuring Yuki Chiba,68,45,2
2024-07-20,46,Better Days,Zach Bryan Featuring John Mayer,-,46,1
2024-07-20,47,Stargazing,Myles Smith,45,41,9
2024-07-20,48,Oak Island,Zach Bryan,-,48,1
2024-07-20,49,End Of Beginning,Djo,42,11,21
2024-07-20,50,Dirt Cheap,Cody Johnson,43,43,12
2024-07-20,51,Bulletproof,Nate Smith,44,37,14
2024-07-20,52,Get It Sexyy,Sexyy Red,40,20,17
2024-07-20,53,BAND4BAND,Central Cee & Lil Baby,46,18,7
2024-07-20,54,Nights Like This,The Kid LAROI,47,47,3
2024-07-20,55,Red Wine Supernova,Chappell Roan,48,46,6
2024-07-20,56,We Ride,Bryan Martin,59,56,14
2024-07-20,57,The Way Back,Zach Bryan,-,57,1
2024-07-20,58,The Great American Bar Scene,Zach Bryan,-,58,1
2024-07-20,59,Pink Pony Club,Chappell Roan,56,56,4
2024-07-20,60,Euphoria,Kendrick Lamar,54,3,11
2024-07-20,61,Bass Boat,Zach Bryan,-,61,1
2024-07-20,62,Kehlani,Jordan Adetunji,52,52,3
2024-07-20,63,Illusion,Dua Lipa,64,43,13
2024-07-20,64,I Like The Way You Kiss Me,Artemas,60,12,16
2024-07-20,65,I Can Do It With A Broken Heart,Taylor Swift,57,3,12
2024-07-20,66,Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",58,2,16
2024-07-20,67,Nasty,Tinashe,63,61,6
2024-07-20,68,The Boy Is Mine,Ariana Grande,53,16,10
2024-07-20,69,Purple Gas,Zach Bryan & Noeline Hofmann,-,69,2
2024-07-20,70,Chihiro,Billie Eilish,65,12,8
2024-07-20,71,Sandpaper,Zach Bryan Featuring Bruce Springsteen,-,71,1
2024-07-20,72,One Of Wun,Gunna,61,26,9
2024-07-20,73,Mechanical Bull,Zach Bryan,-,73,1
2024-07-20,74,Boons,Zach Bryan,-,74,1
2024-07-20,75,Wind Up Missin' You,Tucker Wetmore,71,63,15
2024-07-20,76,U My Everything,Sexyy Red & Drake,66,44,7
2024-07-20,77,Girls,The Kid LAROI,51,51,2
2024-07-20,78,Wine Into Whiskey,Tucker Wetmore,69,68,16
2024-07-20,79,360,Charli XCX,86,73,5
2024-07-20,80,The Door,Teddy Swims,81,76,6
2024-07-20,81,Scared To Start,Michael Marcagi,76,54,21
2024-07-20,82,Si No Quieres No,Luis R Conriquez x Neton Vega,73,53,10
2024-07-20,83,Memphis; The Blues,Zach Bryan Featuring John Moreland,-,83,1
2024-07-20,84,Cowboys Cry Too,Kelsea Ballerini & Noah Kahan,50,50,2
2024-07-20,85,Wildflower,Billie Eilish,85,17,8
2024-07-20,86,Hang Tight Honey,Lainey Wilson,93,86,4
2024-07-20,87,Think I'm In Love With You,Chris Stapleton,78,49,10
2024-07-20,88,Sweet Dreams,Koe Wetzel,80,35,8
