chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2024-06-15,1,I Had Some Help,Post Malone Featuring Morgan Wallen,1,1,4
2024-06-15,2,Houdini,Eminem,-,2,1
2024-06-15,3,Million Dollar Baby,Tommy Richman,3,2,6
2024-06-15,4,A Bar Song (Tipsy),Shaboozey,4,3,8
2024-06-15,5,Not Like Us,Kendrick Lamar,2,1,5
2024-06-15,6,Espresso,Sabrina Carpenter,5,4,8
2024-06-15,7,Too Sweet,Hozier,8,1,11
2024-06-15,8,Lose Control,Teddy Swims,7,1,43
2024-06-15,9,Beautiful Things,Benson Boone,9,2,20
2024-06-15,10,Pink Skies,Zach Bryan,6,6,2
2024-06-15,11,Birds Of A Feather,Billie Eilish,12,11,3
2024-06-15,12,Fortnight,Taylor Swift Featuring Post Malone,11,1,7
2024-06-15,13,Lunch,Billie Eilish,10,5,3
2024-06-15,14,Like That,"Future, Metro Boomin & Kendrick Lamar",13,1,11
2024-06-15,15,Wanna Be,GloRilla & Megan Thee Stallion,39,11,9
2024-06-15,16,Saturn,SZA,14,6,15
2024-06-15,17,We Can't Be Friends (Wait For Your Love),Ariana Grande,15,1,13
2024-06-15,18,BAND4BAND,Central Cee & Lil Baby,22,18,2
2024-06-15,19,Cowgirls,Morgan Wallen Featuring ERNEST,20,19,25
2024-06-15,20,Austin,Dasha,25,20,13
2024-06-15,21,Chihiro,Billie Eilish,16,12,3
2024-06-15,22,Lovin On Me,Jack Harlow,19,1,30
2024-06-15,23,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,18,1,41
2024-06-15,24,Miles On It,Marshmello & Kane Brown,21,21,5
2024-06-15,25,Stick Season,Noah Kahan,17,9,36
2024-06-15,26,"Good Luck, Babe!",Chappell Roan,31,26,9
2024-06-15,27,Feather,Sabrina Carpenter,26,21,27
2024-06-15,28,Yeah Glo!,GloRilla,28,28,17
2024-06-15,29,Ain't No Love In Oklahoma,Luke Combs,29,23,3
2024-06-15,30,Get It Sexyy,Sexyy Red,24,20,12
2024-06-15,31,One Of Wun,Gunna,45,26,4
2024-06-15,32,Wildflower,Billie Eilish,27,17,3
2024-06-15,33,Euphoria,Kendrick Lamar,23,3,6
2024-06-15,34,I Can Do It With A Broken Heart,Taylor Swift,30,3,7
2024-06-15,35,End Of Beginning,Djo,37,11,16
2024-06-15,36,I Like The Way You Kiss Me,Artemas,36,12,11
2024-06-15,37,Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",38,2,11
2024-06-15,38,Greedy,Tate McRae,35,3,38
2024-06-15,39,Gata Only,FloyyMenor X Cris Mj,32,27,12
2024-06-15,40,Slow It Down,Benson Boone,43,40,11
2024-06-15,41,Stargazing,Myles Smith,51,41,4
2024-06-15,42,Agora Hills,Doja Cat,42,7,37
2024-06-15,43,Where It Ends,Bailey Zimmerman,33,32,23
2024-06-15,44,Bulletproof,Nate Smith,40,40,9
2024-06-15,45,Whatever She Wants,Bryson Tiller,46,19,16
